tile,x,y,model,text_lines,dimensions,codes,geology
"page01_tile0031_x06300_y01800.png",6300,1800,qwen-vl-ocr,"150 | 320 | 75 | 75 | 320","","","No text found"
"page01_tile0032_x07200_y01800.png",7200,1800,qwen-vl-ocr,"ГОСТ 26633-2015 | ГОСТ 26633-2015 | 3д2 440.02723.150200.1.6-ЮК5 | 3д3 440.02723.150200.1.6-ЮК5 | КП6 440.02723.150200.1.6-ЮК5 | 7 ГОСТ 34028-2016","","",""
"page01_tile0033_x08100_y01800.png",8100,1800,qwen-vl-ocr,"Материалы | Бетон В25, W6, F150 | Бетон В7,5 | ФОМ4 | Сборочные единицы | -ЮК5, лист 18 Закладное изделие 3д2 | -ЮК5, лист 18 Закладное изделие 3д3 | -ЮК5, лист 17 Каркас КП6 | Детали | 14 - A500C L= 425","","","No text found"
"page01_tile0034_x08919_y01800.png",8919,1800,qwen-vl-ocr,"M³ 11,64 | M³ 1,46 подготовка | 1 347,13 | 4 10,17 | 3 48,48 | L= 4250 23 5,14","","",""
"page01_tile0036_x00000_y02700.png",0,2700,qwen-vl-ocr,"-1,000 | +0,200 | -0,150 | -0,150 | 850 | 40","","",""
"page01_tile0037_x00900_y02700.png",900,2700,qwen-vl-ocr,"Разрез 1 | 5 | шаг 150 | 475 | 6 | 275 200 200 | 3д3 | 1 | шаг 150 | 2 | шаг 1 | 40 | 40 | 3 | шаг 150","2275 | 475 | 275 | 200 | 200","",""
"page01_tile0038_x01800_y02700.png",1800,2700,qwen-vl-ocr,"3-1-1 | 2275 | 6 | 450 | 200 200 250 | +0,200 | 2 | шаг 150 | 3 | 5 | шаг 150 | КПЗ | 40 3 шт. | 3 | шаг 150","2275 | 6 | 450 | 200 | 200 | 250 | +0,200 | 5 | шаг 150 | КПЗ | 40 | 3 шт. | 3 | шаг 150","",""
"page01_tile0039_x02700_y02700.png",2700,2700,qwen-vl-ocr,"3 | 4 | +0,200 | -0,150 | 350 | 850 | -1,000","","","No text found"
"page01_tile0040_x03600_y02700.png",3600,2700,qwen-vl-ocr,"Разре | 5 | шаг 150 | 3 | шаг 150 | 450 | 250 | 200 | 200 | 3д3 | 1 | 850 | 40 | 40 | 40 | 40","4","",""
"page01_tile0041_x04500_y02700.png",4500,2700,qwen-vl-ocr,"5 | 4 | зрез 4-4 | 2500 | 2 | шаг 150 | пo3 | 3д3 | 6 | 450 | 200 | 200 | 250 | 5 | шаг 150 | 40 | КПЗ | 3 шт. | 3 | шаг 150","2500 | 150","",""
"page01_tile0042_x05400_y02700.png",5400,2700,qwen-vl-ocr,"5 | 150 | +0,200 | 3 | ПЗ | 3 шт. | 3 | 150","","","No text found"
"page01_tile0043_x06300_y02700.png",6300,2700,qwen-vl-ocr,"","","",""
"page01_tile0044_x07200_y02700.png",7200,2700,qwen-vl-ocr,"7 ГОСТ 34028-2016 | 8 ГОСТ 34028-2016 | 3* ГОСТ 34028-2016 | 4* ГОСТ 34028-2016 | 5* ГОСТ 34028-2016 | 6* ГОСТ 5781-82 | ГОСТ 26633-2015 | ГОСТ 26633-2015","","","No text found"
"page01_tile0045_x08100_y02700.png",8100,2700,qwen-vl-ocr,"14 - A500C L= 425 | 14 - A500C L= 335 | 14 - A500C L= 217 | 14 - A500C L= 213 | 16 - A500C L= 125 | 8 - A240 L= 143 | Материалы | Бетон В25, W6, F150 | Бетон В7,5","","","No text found"
"page01_tile0046_x08919_y02700.png",8919,2700,qwen-vl-ocr,"L= 4250 23 5,14 | L= 3350 29 4,05 | L= 2170 29 2,62 | L= 2130 23 2,57 | L= 1250 32 1,97 | L= 1430 16 0,56 | M³ 13,12 | M³ 1,62 | подготовка","4250 | 3350 | 2170 | 2130 | 1250 | 1430","",""
"page01_tile0048_x00000_y03600.png",0,3600,qwen-vl-ocr,"100 | Под | бето","-1,000","",""
"page01_tile0049_x00900_y03600.png",900,3600,qwen-vl-ocr,"шаг 150 | Подготовка | бетон В7,5 | 2 | шаг 150 | 3200 | Разрез | КПЗ | 1 | 2 | 175 | 11","","",""
"page01_tile0050_x01800_y03600.png",1800,3600,qwen-vl-ocr,"1 | шаг 150 | 3200 | 1750 | A | ез 2-2 | 1125 | 200 | 500 | 3д1 | шаг 150","1 | 3200 | 1750","",""
"page01_tile0051_x02700_y03600.png",2700,3600,qwen-vl-ocr,"100 | 60","","",""
"page01_tile0052_x03600_y03600.png",3600,3600,qwen-vl-ocr,"Подготовка | бетон В7,5 | 2 | шаг 150 | Разре | КПЗ | 2 | 1 | 200","","",""
"page01_tile0053_x04500_y03600.png",4500,3600,qwen-vl-ocr,"3 | шаг 150 | 1 | шаг 150 | 3400 | 1750 | A | зрез 5-5 | 1600 | 200 250 | 3д2","3400 | 1750","",""
"page01_tile0054_x05400_y03600.png",5400,3600,qwen-vl-ocr,"A | 3 | 150 | 0 | 3д2","","",""
"page01_tile0055_x06300_y03600.png",6300,3600,qwen-vl-ocr,"","","",""
"page01_tile0056_x07200_y03600.png",7200,3600,qwen-vl-ocr,"","","",""
"page01_tile0057_x08100_y03600.png",8100,3600,qwen-vl-ocr,"ведомость деталей","","","No text found"
"page01_tile0058_x08919_y03600.png",8919,3600,qwen-vl-ocr,"","","",""
"page01_tile0059_x08919_y03600.png",8919,3600,qwen-vl-ocr,"","","",""
"page01_tile0060_x00000_y04500.png",0,4500,qwen-vl-ocr,"850 | 40 | 40 | 100 | -1,000 | -0,150 | Подгото | бетон В","850 | 40 | 40 | 100","",""
"page01_tile0061_x00900_y04500.png",900,4500,qwen-vl-ocr,"КПЗ 3 шт. | 1 шаг 150 | 2 шаг 150 | 175 | 11 | 40 | 3 | шаг 150 | дготовка | тон В7,5 | 2 | шаг 150 | 3200","40 | 3","",""
"page01_tile0062_x01800_y04500.png",1800,4500,qwen-vl-ocr,"1125 | 200 | 500 | 3д1 | 0,000 | 150 | 40 | 3 | шаг 150 | 1 | шаг 150 | 3000 | 1750","0","","No text found"
"page01_tile0063_x02700_y04500.png",2700,4500,qwen-vl-ocr,"-0,150 | -1,000 | 850 | 100 | П | 6","850","",""
"page01_tile0064_x03600_y04500.png",3600,4500,qwen-vl-ocr,"КПЗ | 3 шт. | 2 | шаг 150 | 1 | шаг 150 | 200 | 850 | 40 | 40 | 40 | 3 | шаг 150 | Подготовка | бетон В7,5 | 2 | шаг 150","40 | 40 | 3","",""
"page01_tile0065_x04500_y04500.png",4500,4500,qwen-vl-ocr,"1600 | 200 250 | 3д2 | 40 | 150 | 3 | шаг 150 | 1 | шаг 150 | 3000 | 1750 | 3400","1600 | 200 | 250 | 40 | 150 | 3 | шаг 150 | 1 | шаг 150 | 3000 | 1750 | 3400","","No text found"
"page01_tile0066_x05400_y04500.png",5400,4500,qwen-vl-ocr,"3 | 150 | 0,000 | 150 | 0","150","","No text found"
"page01_tile0067_x06300_y04500.png",6300,4500,qwen-vl-ocr,"","","",""
"page01_tile0068_x07200_y04500.png",7200,4500,qwen-vl-ocr,"1. Общие указания даны н | 2. Схема расположения р | 3. Защитный слой армату | 4. Все закладные изделия | зашишены в соответст","","","No text found"
"page01_tile0069_x08100_y04500.png",8100,4500,qwen-vl-ocr,"аны на листе 1. | ния ростверков и фундаментов см. лист 4. | матуры 40 мм. | елия и выступающие части фундаментных болто | етствии с листом общих данных.","","",""
"page01_tile0070_x08919_y04500.png",8919,4500,qwen-vl-ocr,"4. | ых болтов должны быть","","",""
"page01_tile0072_x00000_y05400.png",0,5400,qwen-vl-ocr,"","","",""
"page01_tile0073_x00900_y05400.png",900,5400,qwen-vl-ocr,"Разрез 3- | Цифр | A | по схеме | 400 | 200 | 20 | 40 | 40 | 200 | 400","400 | 200 | 20","",""
"page01_tile0074_x01800_y05400.png",1800,5400,qwen-vl-ocr,"3 3-3 | Цифровая ось | по схеме | 200 | 40 | A","","","No text found"
"page01_tile0075_x02700_y05400.png",2700,5400,qwen-vl-ocr,"","","",""
"page01_tile0076_x03600_y05400.png",3600,5400,qwen-vl-ocr,"Ведо | Изделия арматурные | Арматура класса | A240 | A500C","","","No text found"
"page01_tile0077_x04500_y05400.png",4500,5400,qwen-vl-ocr,"3400 | 1750 | A | едомость расхода стали, кг | Арматура класса | A500C","","","No text found"
"page01_tile0078_x05400_y05400.png",5400,5400,qwen-vl-ocr,"A | Изделия закладные | Прокат марки","","",""
"page01_tile0079_x06300_y05400.png",6300,5400,qwen-vl-ocr,"","","",""
"page01_tile0080_x07200_y05400.png",7200,5400,qwen-vl-ocr,"4. Все закладные изделия | защищены в соответст | 5. Под фундаментами вып | выполнить шире подош | 6. Дно котлована утрамбо | расклиновкой фр.5-10 | применять запрещено. | обеспечить, несущую с | Изм. Коп.уч. Лист № док. Подп. | Разработал Пономарева | Проверил Макаренко | Н.контр. Сотников","","",""
"page01_tile0081_x08100_y05400.png",8100,5400,qwen-vl-ocr,"елия и выступающие части фундаментных болто | ветствии с листом общих данных. | и выполнить бетонную подготовку В7,5 - 100 мм. | одошвы на 100 мм с каждой стороны. | амбовать щебнем по ГОСТ 8263-93. Щебень фр. | .5-10 мм. Щебень из осадочных пород для уплотн | ено. Коэффициент уплотнения более 0,97. Необ | ную способность основания 160 кПа. | Данный чертеж не подлежит размножению | или частным лицам без согласия | Подп. Дата | 11.24 | 11.24 | 11.24 | 440.02723.150200.1 | Публичное Акционерн","","",""
"page01_tile0082_x08919_y05400.png",8919,5400,qwen-vl-ocr,"","","",""
"page01_tile0083_x08919_y05400.png",8919,5400,qwen-vl-ocr,"","","",""
"page01_tile0084_x00000_y06010.png",0,6010,qwen-vl-ocr,"","","",""
"page01_tile0085_x00900_y06010.png",900,6010,qwen-vl-ocr,"по схеме | 40 | 200 | 40 | 200 | 40 | 40 | 5 | wa","200 | 200 | 40 | 40","",""
"page01_tile0086_x01800_y06010.png",1800,6010,qwen-vl-ocr,"200 | 40 | 6 | war 400","","","No text found"
"page01_tile0087_x02700_y06010.png",2700,6010,qwen-vl-ocr,"Марка элемента | A240 | ГОСТ 578 | Ø8 | 9,03 | 9,03","","","No text found"
"page01_tile0088_x03600_y06010.png",3600,6010,qwen-vl-ocr,"Ведо | Изделия арматурные | Арматура класса | A240 | A500C | ГОСТ 5781-82 | ГОСТ 34028-2016 | Итого | Ø12 | Ø14 | Ø16 | Итого | 9,03 | 145,44 | 344,34 | 63,14 | 552,92 | 5 | 9,03 | 145,44 | 370,80 | 63,14 | 579,38 | 5","","","No text found"
"page01_tile0089_x04500_y06010.png",4500,6010,qwen-vl-ocr,"Стоимость расхода стали, кг | Всего | Арматура класса | A500C | ГОСТ 34028-2016 | Ø14 | Итого | -10 | 561,94 | 27,07 | 27,07 | 3 | 588,41 | 27,07 | 27,07 | 283,39","","","No text found"
"page01_tile0090_x05400_y06010.png",5400,6010,qwen-vl-ocr,"Изделия закладные | Прокат марки | С245 | 09Г2С- | ГОСТ 19903-2015 | ГОСТ 24379. | -12 | -20 | Итого | М20 | 33.9200 | 330,09 | 364,01 | 36,20 | 33,92 | - | 317,31 | 43,44","","","No text found"
"page01_tile0091_x06300_y06010.png",6300,6010,qwen-vl-ocr,"9Г2С-6 | 24379.1-2012 | Всего | Итого | 36,20 | 427,28 | 43,44 | 387,82","","","No text found"
"page01_tile0092_x07200_y06010.png",7200,6010,qwen-vl-ocr,"Изм. Коп.уч. Лист № док. Подп. | Разработал Пономарева | Поча | Проверил Макаренко | Саил | Н. контр. Сотников | Сиг | Имя файла 440_0272 | 440_0272","","","440"
"page01_tile0093_x08100_y06010.png",8100,6010,qwen-vl-ocr,"Данный чертеж не подлежит размножению | или частным лицам без согласия | 440.02723.150200.1 | Публичное Акционерное | РУСАЛ Братский Алюм | Экологическая реконструкция. | Отделение переработки электролита | Участок дробления и временного | складирования электролита | Пристройки. Фундаменты. | Фундаменты ФОмЗ, ФОм4 | _02723_150200_1_6_KJ5_09_00.xps","","",""
"page01_tile0094_x08919_y06010.png",8919,6010,qwen-vl-ocr,"","","",""
"page01_tile0095_x08919_y06010.png",8919,6010,qwen-vl-ocr,"","","",""
