tile,x,y,model,text_lines,dimensions,codes,geology
"page01_tile0025_x02700_y01800.png",2700,1800,qwen-vl-ocr,"100 | 100 130 | 100 | 175 | 50 | 100 | 100 | 17 | 10 ш | 8 | 7 | шаг 200 | 430","","",""
"page01_tile0026_x03600_y01800.png",3600,1800,qwen-vl-ocr,"17 | 10 шт. | 7 | аг 200 | 0,000 | 1750 | 1200 | 250 280 280 280 | -1,200","250 | 280 | 280 | 280","","280"
"page01_tile0027_x04500_y01800.png",4500,1800,qwen-vl-ocr,"50 | 4x200=800 | 100 | 100 | 130 | 100 | 250 280 280 | 50 | 1030","250 | 50","","No text found"
"page01_tile0028_x05400_y01800.png",5400,1800,qwen-vl-ocr,"5560 | 15x200=3000 | 13 | 10 шт.","","","No text found"
"page01_tile0029_x06300_y01800.png",6300,1800,qwen-vl-ocr,"100 | 100 | 100 | 130 | 4x200=800 | 50 | 17 | 10 шт. | 8 | 7 | шаг 200 | 1030","100 | 130","","No text found"
"page01_tile0030_x07200_y01800.png",7200,1800,qwen-vl-ocr,"ГОСТ 26633-2015 | ГОСТ 26633-2015 | 10* ГОСТ 34028-2016 | 11* ГОСТ 34028-2016 | 3* ГОСТ 5781-82 | 4* ГОСТ 5781-82 | 5* ГОСТ 34028-2016 | 12 ГОСТ 34028-2016","","","No text found"
"page01_tile0031_x08100_y01800.png",8100,1800,qwen-vl-ocr,"Материалы | Бетон В25, W6, F150 | М³ | Бетон В7,5 | М³ | БФ8 | Детали | 20 - A500C | L= 6200 | 16 - A500C | L= 5960 | 8 - A240 | L= 1480 | 8 - A240 | L= 370 | 12 - A500C | L= 1220 | 12 - A500C | L= 5360","","","No text found"
"page01_tile0032_x08830_y01800.png",8830,1800,qwen-vl-ocr,"M³ | 3,01 | M³ | 0,26 | подготовка | L= 6200 | 3 | 15,29 | L= 5960 | 2 | 9,41 | L= 1480 | 35 | 0,58 | L= 370 | 48 | 0,15 | L= 1220 | 34 | 1,08 | L= 5360 | 4 | 4,76","","",""
"page01_tile0033_x00000_y02700.png",0,2700,qwen-vl-ocr,"550 | 40 | 240 | 25 | 40 | 5 | -1,750","550","",""
"page01_tile0034_x00900_y02700.png",900,2700,qwen-vl-ocr,"40 | 5 | 280 | 180 | 240 | 300 | 9x100=900 | 175 | 6 | 4 шт","","","No text found"
"page01_tile0035_x01800_y02700.png",1800,2700,qwen-vl-ocr,"6 | 4 шт. | 2 | 2 шт. | 1 | 3 шт. | 15x200=3000 | 5250 | 2","","","No text found"
"page01_tile0036_x02700_y02700.png",2700,2700,qwen-vl-ocr,"","","",""
"page01_tile0037_x03600_y02700.png",3600,2700,qwen-vl-ocr,"3,4 | A | 550 | 25 | -1,750","","","No text found"
"page01_tile0038_x04500_y02700.png",4500,2700,qwen-vl-ocr,"250 | 50 | 1030 | 40 | 240 | 180 | 240 | 300 | 9x100=90 | 1250 | 3","40 | 240 | 180 | 240 | 300 | 9x100=90","","No text found"
"page01_tile0039_x05400_y02700.png",5400,2700,qwen-vl-ocr,"16 | 4 шт. | 15 | 2 шт. | 14 | 3 шт. | 0=900 | 8x200=1600 | 9x100= | 3500 | 4","","","No text found"
"page01_tile0040_x06300_y02700.png",6300,2700,qwen-vl-ocr,"3, 4 | 14 | 3 шт. | 180 | 240 | 300 | x100= 900 | 1250 | 4 | Ведомость деталей","300 | 180 | 240 | 300","","1050"
"page01_tile0041_x07200_y02700.png",7200,2700,qwen-vl-ocr,"12 ГОСТ 34028-2016 | 7 ГОСТ 34028-2016 | 8 ГОСТ 34028-2016 | 13 ГОСТ 34028-2016 | 17* ГОСТ 34028-2016 | 14* ГОСТ 34028-2016 | ГОСТ 26633-2015 | ГОСТ 26633-2015","","","No text found"
"page01_tile0042_x08100_y02700.png",8100,2700,qwen-vl-ocr,"12 - A500C L= 5360 | 12 - A500C L= 1700 | 12 - A500C L= 1150 | 12 - A500C L= 5500 | 12 - A500C L= 1190 | Материалы | Бетон В25, W6, F150 M³ | Бетон В7,5 M³ | БФ9 | Детали | 20 - A500C L= 4700","","","No text found"
"page01_tile0043_x08830_y02700.png",8830,2700,qwen-vl-ocr,"L= 5360 4 4,76 | L= 1700 56 1,51 | L= 1150 12 1,02 | L= 5500 10 4,88 | L= 1190 10 1,06 | M³ 2,83 | M³ 0,25 подготовка | L= 4700 3 11,59","","",""
"page01_tile0044_x00000_y03600.png",0,3600,qwen-vl-ocr,"Разрез 2-2 | 5 | шаг 200 | 40 | 40","40 | 40","",""
"page01_tile0045_x00900_y03600.png",900,3600,qwen-vl-ocr,"2-2 | 5 | r 200 | 40 | 280 | 0,000 | 0,000","40","","No text found"
"page01_tile0046_x01800_y03600.png",1800,3600,qwen-vl-ocr,"100 | 100 | 50 | 80 | 100 | 100 | 150","0,000 | 280 | 280","",""
"page01_tile0047_x02700_y03600.png",2700,3600,qwen-vl-ocr,"Разрез 3-3 | 5560 | 21x200=4200 | 13 | 10 шт.","","",""
"page01_tile0048_x03600_y03600.png",3600,3600,qwen-vl-ocr,"3-3 | 4 | 100 | 100 | 80 | 10 | 10 | 50 | 150","","",""
"page01_tile0049_x04500_y03600.png",4500,3600,qwen-vl-ocr,"Разре | 100 | 100 | 50 | 17 | 10 шт. | 8 | 40 | 40","","",""
"page01_tile0050_x05400_y03600.png",5400,3600,qwen-vl-ocr,"рез 4-4 | 5 | шаг 200 | 40 | 0,000 | 280","280","","No text found"
"page01_tile0051_x06300_y03600.png",6300,3600,qwen-vl-ocr,"Ведомость деталей | Поз. | Эскиз | 1 | 5850 | 300 | 300 | 2 | 5730 | 240 | 240 | 270","","","No text found"
"page01_tile0052_x07200_y03600.png",7200,3600,qwen-vl-ocr,"14* ГОСТ 34028-2016 | 15* ГОСТ 34028-2016 | 3* ГОСТ 5781-82 | 4* ГОСТ 5781-82 | 5* ГОСТ 34028-2016 | 16 ГОСТ 34028-2016 | 7 ГОСТ 34028-2016 | 8 ГОСТ 34028-2016 | 13 ГОСТ 34028-2016 | 17* ГОСТ 34028-2016","","","No text found"
"page01_tile0053_x08100_y03600.png",8100,3600,qwen-vl-ocr,"20 - A500C L= 4700 | 16 - A500C L= 4460 | 8 - A240 L= 1480 | 8 - A240 L= 370 | 12 - A500C L= 1220 | 12 - A500C L= 3860 | 12 - A500C L= 1700 | 12 - A500C L= 1150 | 12 - A500C L= 5500 | 12 - A500C L= 1190 | Материалы","","","No text found"
"page01_tile0054_x08830_y03600.png",8830,3600,qwen-vl-ocr,"L= 4700 3 11,59 | L= 4460 2 7,04 | L= 1480 27 0,58 | L= 370 40 0,15 | L= 1220 32 1,08 | L= 3860 4 3,43 | L= 1700 40 1,51 | L= 1150 24 1,02 | L= 5500 10 4,88 | L= 1190 10 1,06","","",""
"page01_tile0055_x00000_y04500.png",0,4500,qwen-vl-ocr,"9 | 10 шт. | 40 | 2 | 2 шт. | 6 | 4 шт. | 1","","","No text found"
"page01_tile0056_x00900_y04500.png",900,4500,qwen-vl-ocr,"4 | шаг 400 | в шахм. | порядке | 7 | шаг 200 | 50 | 250 | 1200 | 1750 | -1,200 | -1,750 | -1,200 | -1,750 | 150 | 150 | 550 | 100","280 | 280 | 280 | 1200 | 1750 | 50 | 250 | 150 | 150","",""
"page01_tile0057_x01800_y04500.png",1800,4500,qwen-vl-ocr,"1,200 | 1750 | 550 | 1,750 | 240 280 | 250 280 | 40 50 | 280 | 40 | 180 | 240 | 300 | 500 | 10x100=1000","180 | 240 | 300 | 500","",""
"page01_tile0058_x02700_y04500.png",2700,4500,qwen-vl-ocr,"12 | 4 шт. | 11 | 2 шт. | =1000 | 15x200=3000 | 5000","","","No text found"
"page01_tile0059_x03600_y04500.png",3600,4500,qwen-vl-ocr,"10 | 3 шт. | 9x100=900 | 180 | 240 | 300 | 500 | 9x100=900","10 | 240 | 300 | 500","",""
"page01_tile0060_x04500_y04500.png",4500,4500,qwen-vl-ocr,"7 | шаг 200 | 280 | 13 | 10 шт. | 3, 4 | 11 | 2 шт. | 12 | 4 шт. | 10","300","","No text found"
"page01_tile0061_x05400_y04500.png",5400,4500,qwen-vl-ocr,"4 | шаг 400 | в шахм. | порядке | 7 | шаг 200 | 50 | 250 | 1200 | 1750 | -1,200 | 550 | -1,750 | 150 | 150 | 100","280 | 280 | 280 | 1200 | 1750 | -1,200 | 550 | -1,750 | 100","","No text found"
"page01_tile0062_x06300_y04500.png",6300,4500,qwen-vl-ocr,"3 | 4 | 5 | 270 | 470 | 195 | 75 | 75 | 220 | 220 | 500 | 500 | 5600 | 545","","","No text found"
"page01_tile0063_x07200_y04500.png",7200,4500,qwen-vl-ocr,"Поз. с знаком "*" смотри вед | 1. Общие указания даны на | 2. Схема расположения фу | 3. Защитный слой арматур | ГОСТ 26633-2015 | ГОСТ 26633-2015","","",""
"page01_tile0064_x08100_y04500.png",8100,4500,qwen-vl-ocr,"Материалы | Бетон В25, W6, F150 | М³ | Бетон В7,5 | М³ | ведомость деталей | ны на листе 1. | я фундаментных балок см. лист 5. | атуры 40 мм.","","","No text found"
"page01_tile0065_x08830_y04500.png",8830,4500,qwen-vl-ocr,"2-1150 | 10 | 1,00 | ы | М³ | 2,53 | М³ | 0,18 | подготовка | 5.","","",""
"page01_tile0066_x00000_y05400.png",0,5400,qwen-vl-ocr,"Взам. инв. № | 27 НОЯ 2024 | Ид дата","40 | 1 | 3 шт. | 4 | 60 | 300 | 100 | 200 | шаг 400 | 3 | шаг","",""
"page01_tile0067_x00900_y05400.png",900,5400,qwen-vl-ocr,"Подготовка | Бетон В7,5 | 3 | шаг 200 | 60","","",""
"page01_tile0068_x01800_y05400.png",1800,5400,qwen-vl-ocr,"500 | 3 | Марка элемент","","",""
"page01_tile0069_x02700_y05400.png",2700,5400,qwen-vl-ocr,"5000 | Ведомость расхода с | Изделия ар | Арматура клас | А240 | mentsa","","","No text found"
"page01_tile0070_x03600_y05400.png",3600,5400,qwen-vl-ocr,"4 | 500 | а стали, кг | я арматурные | класса | A500C","","","No text found"
"page01_tile0071_x04500_y05400.png",4500,5400,qwen-vl-ocr,"4 | 10 | 3 шт. | 4 | шаг 400 | 100 | 300 | 100 | 20 | 4 | 3 | 3 | 4","40","","No text found"
"page01_tile0072_x05400_y05400.png",5400,5400,qwen-vl-ocr,"3 Подготовка | шаг 200 Бетон В7,5 | 100 | 300 | 200 | 3 | 4","","",""
"page01_tile0073_x06300_y05400.png",6300,5400,qwen-vl-ocr,"5600 | 300 | 10 | 5480 | 240 | 11 | 4100 | 300 | 14 | 3980","","","No text found"
"page01_tile0074_x07200_y05400.png",7200,5400,qwen-vl-ocr,"3. Защитный слой арматуры | 4. Под фундаментными балками выполнить шире подошву | 5. Размеры хомутов в "Ведстержней по внешним гр | 6. Фундаментные балки от конструкции ростверков | Изм. Коп.уч. Лист № док. Подп. | Разработал Пономарева | Проверил Макаренко | Н. контр. Сотников","","","No text found"
"page01_tile0075_x08100_y05400.png",8100,5400,qwen-vl-ocr,"","","",""
"page01_tile0076_x08830_y05400.png",8830,5400,qwen-vl-ocr,"","","",""
"page01_tile0077_x00000_y05992.png",0,5992,qwen-vl-ocr,"","","",""
"page01_tile0078_x00900_y05992.png",900,5992,qwen-vl-ocr,"","","",""
"page01_tile0079_x01800_y05992.png",1800,5992,qwen-vl-ocr,"Марка элемент | БФМ7 | БФМ8 | БФМ9","","",""
"page01_tile0080_x02700_y05992.png",2700,5992,qwen-vl-ocr,"Изделия ар | Арматура клас | Мента | А240 | ГОСТ 5781-82 | ГОС | Ø8 | Итого | Ø12 | Ø1 | 7 | 28,42 | 28,42 | 223,72 | 19,0 | 3 | 27,41 | 27,41 | 212,05 | 18,8 | 9 | 21,65 | 21,65 | 192,66 | 14,0","","","No text found"
"page01_tile0081_x03600_y05992.png",3600,5992,qwen-vl-ocr,"я арматурные | класса | A500C | ГОСТ 34028-2016 | Всего | Ø16 | Ø20 | Итого | 19,60 | 47,72 | 291,05 | 319,47 | 18,82 | 45,88 | 276,74 | 304,15 | 14,08 | 34,78 | 241,51 | 263,16","","","No text found"
"page01_tile0082_x04500_y05992.png",4500,5992,qwen-vl-ocr,"4 3 | 3 4","","","No text found"
"page01_tile0083_x05400_y05992.png",5400,5992,qwen-vl-ocr,"3 | 4","","",""
"page01_tile0084_x06300_y05992.png",6300,5992,qwen-vl-ocr,"4100 | 14 300 300 | 15 240 3980 240 | 17 500 190 500","","","No text found"
"page01_tile0085_x07200_y05992.png",7200,5992,qwen-vl-ocr,"Изм. Кол.уч. Лист № док. Подп. | Разработал | Пономарева | Макаренко | Сотников | Проверил | Н. контр. | Имя файла 440_02723","","","No text found"
"page01_tile0086_x08100_y05992.png",8100,5992,qwen-vl-ocr,"Данный чертеж не подлежит размножению и | или частным лицам без согласия А | 11.24 | 11.24 | 440.02723.150200.1.6 | Публичное Акционерное | РУСАЛ Братский Алюм | Экологическая реконструкция. 1 | Отделение переработки электролита | Участок дробления и временного | складирования электролита | Пристройки. Фундаменты | Балки БФМ7, БФМ8, БФМ9 | 2723_150200_1_6_KJ5_13_00.xps","","",""
"page01_tile0087_x08830_y05992.png",8830,5992,qwen-vl-ocr,"","","",""
