tile,x,y,model,text_lines,dimensions,codes,geology
"page01_tile0018_x05400_y00900.png",5400,900,qwen-vl-ocr,"1 | 3 | 12 | шаг 200 | 1 | 40 | Подготовка | бетон В7,5 | 2 | шаг 200 | 1700 | 3400 | 6","11","",""
"page01_tile0019_x06300_y00900.png",6300,900,qwen-vl-ocr,"5 | 7 | 8 | 520 | 920 | 620 | 930 | 1820","","","No text found"
"page01_tile0020_x07200_y00900.png",7200,900,qwen-vl-ocr,"520 | 620 | 1820 | R60 | R60","","","No text found"
"page01_tile0021_x08100_y00900.png",8100,900,qwen-vl-ocr,"Зд6 440.02723.150200.1.6-КЖ5, лист 19 Закладное | 1 ГОСТ 34028-2016 10 | 2 ГОСТ 34028-2016 10 | 3 ГОСТ 34028-2016 10 | 4 ГОСТ 34028-2016 10 | 5 ГОСТ 34028-2016 10 | 6* ГОСТ 34028-2016 10 | 7* ГОСТ 34028-2016 10 | 8* ГОСТ 34028-2016 10 | 9* ГОСТ 34028-2016 10","","",""
"page01_tile0022_x09000_y00900.png",9000,900,qwen-vl-ocr,"ладное изделие 3д6 | Детали | 10 - A500C L= 3050 18 1,88 | 10 - A500C L= 1650 18 1,02 | 10 - A500C L= 1240 17 0,76 | 10 - A500C L= 750 2 0,46 | 10 - A500C L= 1850 2 1,14 | 10 - A500C L= 2360 15 1,46 | 10 - A500C L= 2460 15 1,52 | 10 - A500C L= 3680 4 2,27 | 10 - A500C L= 2580 4 1,59","","","No text found"
"page01_tile0023_x09383_y00900.png",9383,900,qwen-vl-ocr,"2 8,17 | L= 3050 18 1,88 | L= 1650 18 1,02 | L= 1240 17 0,76 | L= 750 2 0,46 | L= 1850 2 1,14 | L= 2360 15 1,46 | L= 2460 15 1,52 | L= 3680 4 2,27 | L= 2580 4 1,59","","","No text found"
"page01_tile0024_x00000_y01800.png",0,1800,qwen-vl-ocr,"615 | 3d5 | 900 | 5","1","","No text found"
"page01_tile0025_x00900_y01800.png",900,1800,qwen-vl-ocr,"3д5 | 900 | 600 | 400 | 1700 | 700 | 3400 | 3 | ФОм5а | 3","900 | 600 | 400 | 1700 | 700 | 3400","",""
"page01_tile0026_x01800_y01800.png",1800,1800,qwen-vl-ocr,"3д4 | 1 | 3400 | 6","","",""
"page01_tile0027_x02700_y01800.png",2700,1800,qwen-vl-ocr,"","","",""
"page01_tile0028_x03600_y01800.png",3600,1800,qwen-vl-ocr,"Разрез 3-3","","",""
"page01_tile0029_x04500_y01800.png",4500,1800,qwen-vl-ocr,"","","",""
"page01_tile0030_x05400_y01800.png",5400,1800,qwen-vl-ocr,"","","",""
"page01_tile0031_x06300_y01800.png",6300,1800,qwen-vl-ocr,"930 | 930 | 720 | 930 | 3020 | 1820 | 10","930 | 930","","No text found"
"page01_tile0032_x07200_y01800.png",7200,1800,qwen-vl-ocr,"1820 | R60 | 720 | R60 | 3020 | Поз. о","8- | 9* | 10* | 11* | 12*","","No text found"
"page01_tile0033_x08100_y01800.png",8100,1800,qwen-vl-ocr,"8* ГОСТ 34028-2016 10 | 9* ГОСТ 34028-2016 10 | 10* ГОСТ 34028-2016 10 | 11* ГОСТ 34028-2016 10 | 12* ГОСТ 34028-2016 10 | ГОСТ 26633-2015 Бетон В25 | ГОСТ 26633-2015 Бетон В7,5 | Поз. с знаком "**" смотри ведомость деталей","","",""
"page01_tile0034_x09000_y01800.png",9000,1800,qwen-vl-ocr,"10 - A500C | 10 - A500C | 10 - A500C | 10 - A500C | Материалы | Н В25, W6, F150 | Н В7,5","3680 | 2580 | 4880 | 4080 | 2150 | 4,66 | 0,63","",""
"page01_tile0035_x09383_y01800.png",9383,1800,qwen-vl-ocr,"L= 3680 4 2,27 | L= 2580 4 1,59 | L= 4880 4 3,01 | L= 4080 2 2,52 | L= 2150 3 1,33 | M³ 4,66 | M³ 0,63 подготовка","3680 | 2580 | 4880 | 4080 | 2150","",""
"page01_tile0036_x00000_y02700.png",0,2700,qwen-vl-ocr,"800 | 400 | 2 | 3n4","","",""
"page01_tile0037_x00900_y02700.png",900,2700,qwen-vl-ocr,"500 | 3д6 | 1000 | 3д6 | 200 | 0,000 | -0,400 | 400 | 200 | 3n5","3","","No text found"
"page01_tile0038_x01800_y02700.png",1800,2700,qwen-vl-ocr,"1350 | 1415 | 3100 | A | 0,000 | 1000 | -1,000","1350 | 1415","",""
"page01_tile0039_x02700_y02700.png",2700,2700,qwen-vl-ocr,"7 | шаг 200 | 3д4 | 5 | 1900 | 260 | 40 | 1000 | 3 | шаг 200 | 40 | 4","1000 | 260 | 40 | 7 | 200","",""
"page01_tile0040_x03600_y02700.png",3600,2700,qwen-vl-ocr,"0 | 3д4 | 400 | 40 | 40 | 800 | 3д6 | 4 | 12","400 | 40 | 800 | 4","","No text found"
"page01_tile0041_x04500_y02700.png",4500,2700,qwen-vl-ocr,"7 | шаг 200 | 40 | 400 | 3 | шаг 200 | 40 | 600 | Подготовка","200 | 200","",""
"page01_tile0042_x05400_y02700.png",5400,2700,qwen-vl-ocr,"","","",""
"page01_tile0043_x06300_y02700.png",6300,2700,qwen-vl-ocr,"11 | 530 | 3020 | 12 | 1630","","","No text found"
"page01_tile0044_x07200_y02700.png",7200,2700,qwen-vl-ocr,"3020 | R60 | 3020 | R60 | 520 | 1630 | Поз. о | 1. | 2. | 3. | 4. | 6.","3020 | 1630","","No text found"
"page01_tile0045_x08100_y02700.png",8100,2700,qwen-vl-ocr,"","","",""
"page01_tile0046_x09000_y02700.png",9000,2700,qwen-vl-ocr,"ндаментов см. лист 4. | ную подготовку В7,5 - 100 мм. Подготовку | с каждой стороны. | о ГОСТ 8263-93. Шебень фр.20-40 мм с | з осадочных пород для уплотнения основания","","",""
"page01_tile0047_x09383_y02700.png",9383,2700,qwen-vl-ocr,"4. | 5 - 100 мм. Подготовку | цебень фр.20-40 мм с | для уплотнения основания","","","No text found"
"page01_tile0048_x00000_y03600.png",0,3600,qwen-vl-ocr,"Подпись и дата | Взам. инв. № | 27 НОЯ 2024","1900 | 3400 | 3д4 | 3д4","",""
"page01_tile0049_x00900_y03600.png",900,3600,qwen-vl-ocr,"0,000 | 0,000 | 400 | 200 | 4 | 3д5 | 3д5 | 700 | 400 | 600 | 400 | 1700 | 900","400 | 1700","",""
"page01_tile0050_x01800_y03600.png",1800,3600,qwen-vl-ocr,"1070 | 3100 | 615 | 100 | 615 | Д5 | Д5 | 00","1","","No text found"
"page01_tile0051_x02700_y03600.png",2700,3600,qwen-vl-ocr,"100 | 1 | 2 | war 200 | war 20","","","No text found"
"page01_tile0052_x03600_y03600.png",3600,3600,qwen-vl-ocr,"2 | uar 200 | 8 | war 200 | 3100 | 9 | war 200","3100","",""
"page01_tile0053_x04500_y03600.png",4500,3600,qwen-vl-ocr,"Подготовка | бетон В7,5 | 1350 | A | Марка э","","",""
"page01_tile0054_x05400_y03600.png",5400,3600,qwen-vl-ocr,"Ведомость р | Изделия арматурные | Арматура класса | Всего | А500C | ГОСТ 34028-2016 | рка элемента","","","No text found"
"page01_tile0055_x06300_y03600.png",6300,3600,qwen-vl-ocr,"расхода стали, кг | Изделия закладные | Арматура класса | Прокат мар | A500C | C245 | ГОСТ 34028-2016 | ГОСТ 103-20","","","No text found"
"page01_tile0056_x07200_y03600.png",7200,3600,qwen-vl-ocr,"","","",""
"page01_tile0057_x08100_y03600.png",8100,3600,qwen-vl-ocr,"расклипцовкой фр.5-10 мм. Щебень из оса | применять запрещено. Коэффициент упло | обеспечить, несущую способность основан | Изм. Кол.уч. Лист № док Подп. Дата | Разработал По ном ар е зв а 11.24 | Проверил Макаренко 11.24 | Н. контр. Сотников 11.24 | Отделение | Участок | склад","","",""
"page01_tile0058_x09000_y03600.png",9000,3600,qwen-vl-ocr,"в осадочных пород для уплотнения основания | уплотнения более 0,97. Необходимо | нования 160 кПа. | иный чертеж не подлежит размножению и передаче другим органи | или частным лицам без согласия АО "РУСАЛ ВАМИ" | 440.02723.150200.1.6-КЖ5 | Публичное Акционерное Общество | "РУСАЛ Братский Алюминиевый Завод" | Экологическая реконструкция. 1 этап строительства | ление переработки электролита | сток дробления и временного | кладирования электролита | Стадия | Лист | Р | 10","","",""
"page01_tile0059_x09383_y03600.png",9383,3600,qwen-vl-ocr,"","","",""
"page01_tile0060_x00000_y03927.png",0,3927,qwen-vl-ocr,"Инв. N док. | Подпись и дата | Взам. ин. | 2032876 | 27 НОЯ 2024 | 3д4 | 3400 | 7","","","No text found"
"page01_tile0061_x00900_y03927.png",900,3927,qwen-vl-ocr,"4 | 3д5 | 700 | 400 | 600 | 900 | 400 | 1700","","",""
"page01_tile0062_x01800_y03927.png",1800,3927,qwen-vl-ocr,"615 | 00 | 8 | Д5","","",""
"page01_tile0063_x02700_y03927.png",2700,3927,qwen-vl-ocr,"","","",""
"page01_tile0064_x03600_y03927.png",3600,3927,qwen-vl-ocr,"3100","","",""
"page01_tile0065_x04500_y03927.png",4500,3927,qwen-vl-ocr,"1350 | A | Марка э | ΦОм5,","","",""
"page01_tile0066_x05400_y03927.png",5400,3927,qwen-vl-ocr,"Ведомость р | Изделия арматурные | Арматура класса | Всего | ка элемента | A500C | ГОСТ 34028-2016 | Ø10 | Итого | Ом5, ФОм5а | 149,43 | 149,43 | 149,43 | 1","","","No text found"
"page01_tile0067_x06300_y03927.png",6300,3927,qwen-vl-ocr,"расхода стали, кг | Изделия закладные | Арматура класса | Прокат мар | A500C | C245 | ГОСТ 34028-2016 | ГОСТ 103-20 | Ø8 | Ø12 | Итого | -12 | 1,26 | 5,96 | 7,22 | 56.5200 | 5","","",""
"page01_tile0068_x07200_y03927.png",7200,3927,qwen-vl-ocr,"Изм. | Разр | Пров | Н.ко | т марки | 245 | 103-2006 | Всего | Итого | 56,52 | 63,74","","","No text found"
"page01_tile0069_x08100_y03927.png",8100,3927,qwen-vl-ocr,"Изм. Кол.уч. Лист № док Подп. Дата | Разработал По ном аре зва 11.24 | Проверил Макаренко 11.24 | Н. контр. Сотников 11.24 | Отделение | Участок | склад | Прис | Фунда | Имя файла 440_02723_150200_1_6_KJ5_10","","",""
"page01_tile0070_x09000_y03927.png",9000,3927,qwen-vl-ocr,"","","",""
"page01_tile0071_x09383_y03927.png",9383,3927,qwen-vl-ocr,"","","",""
