tile,x,y,model,text_lines,dimensions,codes,geology
"page01_tile0022_x00000_y01800.png",0,1800,qwen-vl-ocr,"100 | 100 | 50 | 0,000 | -1,200 | 1700 | 1200 | 500 | 300 | 250 | 280 | 280 | 40 | 50 | 28","1700 | 1200 | 500 | 300 | 250 | 280 | 280 | 40 | 50 | 28","",""
"page01_tile0023_x00900_y01800.png",900,1800,qwen-vl-ocr,"100 | 100 | 50 | 80 | 100 | 100 | 3660 | 13x200=2600 | 6 | 10 шт. | 280","","","No text found"
"page01_tile0024_x01800_y01800.png",1800,1800,qwen-vl-ocr,"2600 | 100 | 100 | 80 | 100 | 50 | 18 | 10 шт. | 8 | шаг 100 | 7 | шаг 200 | 280","","","No text found"
"page01_tile0025_x02700_y01800.png",2700,1800,qwen-vl-ocr,"5 | war | 40 | 40 | 100 | 200 | 6 | 10 шт. | 3,4 | 40","40","","No text found"
"page01_tile0026_x03600_y01800.png",3600,1800,qwen-vl-ocr,"5 | шаг 200 | 40 | 0,000 | 4 | шаг 400 | в шахм. | порядке | 7 | шаг 200 | 50 | 250 | 1200 | 1700 | -1,200","280 | 280 | 280 | 280 | 1700","","No text found"
"page01_tile0027_x04500_y01800.png",4500,1800,qwen-vl-ocr,"0,000 | -1,200 | 1700 | 500 | 1200 | 240 | 280 | 280 | 50 | 40 | 8 | 280 | 100 | 100 | 80 | 100 | 150","1700 | 500 | 1200 | 240 | 280 | 280 | 50 | 40","",""
"page01_tile0028_x05400_y01800.png",5400,1800,qwen-vl-ocr,"4460 | 15x200=3000 | 17 | 4 шт. | 16 | 6 шт. | 00 | 100 | 150","","","No text found"
"page01_tile0029_x06300_y01800.png",6300,1800,qwen-vl-ocr,"100 | 100 | 150 | 80 | 100 | 100 | 50 | 18 | 10 шт. | 15 | 8 шт. | 50 | -0,7 | 380 | 7 | 240 шаг 200 | 3,4 | 300","100 | 100 | 150 | 80 | 100 | 100 | 50 | 18 | 10 шт. | 15 | 8 шт. | 50 | -0,7 | 380 | 7 | 240 шаг 200 | 3,4 | 300","",""
"page01_tile0030_x07200_y01800.png",7200,1800,qwen-vl-ocr,"ГОСТ 26633-2015 | ГОСТ 26633-2015 | 9* ГОСТ 34028-2016 | 10 ГОСТ 34028-2016 | 3* ГОСТ 5781-82 | 4* ГОСТ 5781-82 | 5* ГОСТ 34028-2016 | 7 ГОСТ 34028-2016 | 8 ГОСТ 34028-2016","-0,700 | 4","","No text found"
"page01_tile0031_x08100_y01800.png",8100,1800,qwen-vl-ocr,"Бетон В25, W6, F150 | Бетон В7,5 | БФм2 | Детали | 20 - A500C | L= 5600 | 12 - A500C | L= 4760 | 8 - A240 | L= 1380 | 8 - A240 | L= 370 | 12 - A500C | L= 1220 | 12 - A500C | L= 1650 | 12 - A500C | L= 1150","","","No text found"
"page01_tile0032_x08810_y01800.png",8810,1800,qwen-vl-ocr,"M³ 1,78 | M³ 0,16 подготовка | L= 5600 6 13,81 | L= 4760 4 4,23 | L= 1380 30 0,54 | L= 370 42 0,15 | L= 1220 31 1,08 | L= 1650 50 1,47 | L= 1150 12 1,02","","","No text found"
"page01_tile0033_x00000_y02700.png",0,2700,qwen-vl-ocr,"500 | 40 | 30 | 4 | 18 | -1,700","","","No text found"
"page01_tile0034_x00900_y02700.png",900,2700,qwen-vl-ocr,"180 | 300 | 7x100=700 | 500 | 39 | 2 | 4 шт. | 1 | 6 шт | 8x200=1600 | 2500 | 3100","","",""
"page01_tile0035_x01800_y02700.png",1800,2700,qwen-vl-ocr,"1 | 6 шт. | 1600 | 2500 | 7x100=700 | 100 | 180 | 300 | 300","1","",""
"page01_tile0036_x02700_y02700.png",2700,2700,qwen-vl-ocr,"3, 4 | 300 | 40 | 1 | 2 шт. | 2 | 4 шт. | 1 | 4 шт. | 4 | war 400 | 60 | 300","","",""
"page01_tile0037_x03600_y02700.png",3600,2700,qwen-vl-ocr,"7 | шаг 200 50 250 -1,200 | 130 | 130 | 500 | -1,700 | 100 | 3 Подготовка | шаг 200 Бетон В7,5 | 60 | 00 5700 | A","500 | 100 | 130 | 130","",""
"page01_tile0038_x04500_y02700.png",4500,2700,qwen-vl-ocr,"-1,700 | 500 | 40 | 24 | 4 | 180 | 300 | 50 | 7x100=7","500 | 40 | 180 | 300 | 50 | 7x100=7","",""
"page01_tile0039_x05400_y02700.png",5400,2700,qwen-vl-ocr,"14 | 4 шт. | 12 | 3 шт. | 13 | 2 шт. | 150 | 10x200=2000 | 150 | 3800 | 100=700","","","No text found"
"page01_tile0040_x06300_y02700.png",6300,2700,qwen-vl-ocr,"150 | 7x100=700 | 50 | 1500 | A | 300 | 180 | 6","300 | 180","",""
"page01_tile0041_x07200_y02700.png",7200,2700,qwen-vl-ocr,"8 ГОСТ 34028-2016 | 11 ГОСТ 34028-2016 | 18* ГОСТ 34028-2016 | 12* ГОСТ 34028-2016 | 13* ГОСТ 34028-2016 | 14 ГОСТ 34028-2016 | 18* ГОСТ 26633-2015 | 13* ГОСТ 26633-2015","","","No text found"
"page01_tile0042_x08100_y02700.png",8100,2700,qwen-vl-ocr,"12 - A500C L= 1150 | 12 - A500C L= 4910 | 12 - A500C L= 2920 | Материалы | Бетон В25, W6, F150 M³ | Бетон В7,5 M³ | БФМЗ | Детали | 20 - A500C L= 5000 | 16 - A500C L= 4760 | 12 - A500C L= 4160","","","No text found"
"page01_tile0043_x08810_y02700.png",8810,2700,qwen-vl-ocr,"L= 1150 12 1,02 | L= 4910 10 4,36 | L= 2920 10 2,59 | M³ 2,45 | M³ 0,22 подготовка | L= 5000 3 12,33 | L= 4760 2 7,51 | L= 4160 4 3,69","","",""
"page01_tile0044_x00000_y03600.png",0,3600,qwen-vl-ocr,"","","",""
"page01_tile0045_x00900_y03600.png",900,3600,qwen-vl-ocr,"100 | 100 | 50 | 80 | 100 | 100 | 150 | 11 | 10 шт. | 280","","",""
"page01_tile0046_x01800_y03600.png",1800,3600,qwen-vl-ocr,"Разрез 3-3 | 4960 | 18x200=3600 | 4 | T.","","",""
"page01_tile0047_x02700_y03600.png",2700,3600,qwen-vl-ocr,"100 | 100 | 80 | 100 | 100 | 50 | 18 | 10 шт.","150 | 100","","No text found"
"page01_tile0048_x03600_y03600.png",3600,3600,qwen-vl-ocr,"Разрез 4-4 | 5 | war 200 | 40 | 40 | 40 | 280","40 | 40","","No text found"
"page01_tile0049_x04500_y03600.png",4500,3600,qwen-vl-ocr,"Разрез | 0,000 | 40 | 40 | ша","40","",""
"page01_tile0050_x05400_y03600.png",5400,3600,qwen-vl-ocr,"6-6 | 5 | 200 | 40 | 0,000 | 280 | war","5 | 200 | 40 | 0,000","","No text found"
"page01_tile0051_x06300_y03600.png",6300,3600,qwen-vl-ocr,"Ведомость деталей | Поз. | Эскиз | 1 | 3700 | 300 | 300 | 270","","","No text found"
"page01_tile0052_x07200_y03600.png",7200,3600,qwen-vl-ocr,"14 ГОСТ 34028-2016 | 3* ГОСТ 5781-82 | 4* ГОСТ 5781-82 | 5* ГОСТ 34028-2016 | 7 ГОСТ 34028-2016 | 8 ГОСТ 34028-2016 | 15 ГОСТ 34028-2016 | 16 ГОСТ 34028-2016 | 17 ГОСТ 34028-2016 | 18* ГОСТ 34028-2016","","","No text found"
"page01_tile0053_x08100_y03600.png",8100,3600,qwen-vl-ocr,"12 - A500C L= 4160 | 8 - A240 L= 1380 | 8 - A240 L= 370 | 12 - A500C L= 1220 | 12 - A500C L= 1650 | 12 - A500C L= 1150 | 12 - A500C L= 620 | 12 - A500C L= 4410 | 12 - A500C L= 4030 | 12 - A500C L= 2920 | Материалы","","","No text found"
"page01_tile0054_x08810_y03600.png",8810,3600,qwen-vl-ocr,"L= 4160 4 3,69 | L= 1380 27 0,54 | L= 370 37 0,15 | L= 1220 29 1,08 | L= 1650 44 1,47 | L= 1150 6 1,02 | L= 620 8 0,55 | L= 4410 6 3,92 | L= 4030 4 3,58 | L= 2920 10 2,59","","",""
"page01_tile0055_x00000_y04500.png",0,4500,qwen-vl-ocr,"0,000 | -1,200 | 1700 | 500 | 1200 | -1,700 | 40 | 300 | 250 | 280 | 280 | 40 | 50","","",""
"page01_tile0056_x00900_y04500.png",900,4500,qwen-vl-ocr,"40 | 300 | 250 | 280 | 280 | 50 | 280 | 40 | 180 | 300 | 7x100=700 | 150 | 10 | 4 шт. | 1100","40 | 300 | 250 | 280 | 280 | 50 | 280 | 40 | 180 | 300 | 7x100=700 | 150 | 10 | 4 шт. | 1100","",""
"page01_tile0057_x01800_y04500.png",1800,4500,qwen-vl-ocr,"9 | 6 шт. | 13x200=2600 | 150 | 7x1","","","No text found"
"page01_tile0058_x02700_y04500.png",2700,4500,qwen-vl-ocr,"8 | war 100 | 7 | war 200 | 280 | 3, 4 | 180 | 300 | 7x100=700","300 | 180","","No text found"
"page01_tile0059_x03600_y04500.png",3600,4500,qwen-vl-ocr,"11 | 10 шт. | 4 | шаг 400 | в шахм. | порядке | 7 | шаг 200 | 50 | 9 | 2 шт. | 10 | 4 шт. | 9 | 1200 | 280 | 280 | 280 | 250 | 500 | 130 | 130","40 | 11","","No text found"
"page01_tile0060_x04500_y04500.png",4500,4500,qwen-vl-ocr,"16 | 6 шт. | 17 | 4 шт. | 13 | 2 шт. | 14 | 4 шт. | 12","1200 | 1700 | 500 | -1,200 | -1,700 | 100","",""
"page01_tile0061_x05400_y04500.png",5400,4500,qwen-vl-ocr,"4 | шаг 400 | в шахм. | порядке | 7 | шаг 200 | 50 | 280 | 1200 | 1700 | -1,200 | 130 | 100 | 500 | -1,700","280 | 280 | 130 | 100","",""
"page01_tile0062_x06300_y04500.png",6300,4500,qwen-vl-ocr,"3 | 4 | 5","420 | 195 | 75 | 75 | 220 | 220 | 500 | 500","","No text found"
"page01_tile0063_x07200_y04500.png",7200,4500,qwen-vl-ocr,"","","",""
"page01_tile0064_x08100_y04500.png",8100,4500,qwen-vl-ocr,"Материалы | Бетон В25, W6, F150 | М³ | Бетон В7,5 | М³ | ведомость деталей | ы на листе 1. | я фундаментных балок см. лист 5. | атуры 40 мм.","","","No text found"
"page01_tile0065_x08810_y04500.png",8810,4500,qwen-vl-ocr,"ы | M³ 2,12 | M³ 0,19 подготовка | 5.","","",""
"page01_tile0066_x00000_y05400.png",0,5400,qwen-vl-ocr,"","","",""
"page01_tile0067_x00900_y05400.png",900,5400,qwen-vl-ocr,"7x100=700 | 1100 | Ведомость расхо | Изд | Армату | рка элемента | A240","","","No text found"
"page01_tile0068_x01800_y05400.png",1800,5400,qwen-vl-ocr,"13x200=2600 | 4400 | 7x1 | 4 | схода стали, кг | Изделия арматурные | матура класса | A500C","","","No text found"
"page01_tile0069_x02700_y05400.png",2700,5400,qwen-vl-ocr,"7x100=700 | 500 | 2","","",""
"page01_tile0070_x03600_y05400.png",3600,5400,qwen-vl-ocr,"9 | 4 шт. | 4 | шаг 400 | 60 | 300 | 3 | шаг 200 | 60 | 5700 | Подгр | Бето | A","40","",""
"page01_tile0071_x04500_y05400.png",4500,5400,qwen-vl-ocr,"Подготовка | Бетон В7,5 | 12 | 3 шт. | 4 | шаг 400 | 100 | 300","100 | 40","",""
"page01_tile0072_x05400_y05400.png",5400,5400,qwen-vl-ocr,"3 | шаг 200 | Подготовка | Бетон В7,5 | 100 | 300 | 5700 | A","100 | 5700","",""
"page01_tile0073_x06300_y05400.png",6300,5400,qwen-vl-ocr,"9 5000 300 300 | 12 4400 300 300 | 13 4280 240 240","","","No text found"
"page01_tile0074_x07200_y05400.png",7200,5400,qwen-vl-ocr,"3. Защитный слой арматуры | 4. Под фундаментными балками выполнить шире подошву | 5. Размеры хомутов в "Ведомости стрежней по внешним граням" | 6. Фундаментные балки от конструкции ростверков | Изм. Кол.уч. Лист № док. Подп. | Разработал Пономарева | Проверил Макаренко | Н.контр. Сотников","","","No text found"
"page01_tile0075_x08100_y05400.png",8100,5400,qwen-vl-ocr,"","","",""
"page01_tile0076_x08810_y05400.png",8810,5400,qwen-vl-ocr,"","","",""
"page01_tile0077_x00000_y05985.png",0,5985,qwen-vl-ocr,"","","",""
"page01_tile0078_x00900_y05985.png",900,5985,qwen-vl-ocr,"Ведомость расхо | Изд | Армату | рка элемента | A240 | ГОСТ 5781-82 | Ø8 | Итого | Ø12 | БФм1 | 16,99 | 16,99 | 161,26 | БФм2 | 22,51 | 22,51 | 205,51 | БФм3 | 20,05 | 20,05 | 184,91","","","No text found"
"page01_tile0079_x01800_y05985.png",1800,5985,qwen-vl-ocr,"схода стали, кг | Изделия арматурные | матура класса | A500C | ГОСТ 34028-2016 | Всего | Ø12 Ø16 Ø20 Итого | 1,26 | 5,51 | 4,91","","","No text found"
"page01_tile0080_x02700_y05985.png",2700,5985,qwen-vl-ocr,"сего | 41,88 | 10,90 | 56,99","","","No text found"
"page01_tile0081_x03600_y05985.png",3600,5985,qwen-vl-ocr,"","","",""
"page01_tile0082_x04500_y05985.png",4500,5985,qwen-vl-ocr,"","","",""
"page01_tile0083_x05400_y05985.png",5400,5985,qwen-vl-ocr,"","","",""
"page01_tile0084_x06300_y05985.png",6300,5985,qwen-vl-ocr,"12 | 300 | 300 | 13 | 4280 | 240 | 240 | 18 | 190 | 500 | 500","","","No text found"
"page01_tile0085_x07200_y05985.png",7200,5985,qwen-vl-ocr,"Изм. Кол.уч. Лист № док. Подп. | Разработал Пономарева | Проверил Макаренко | Н. контр. Сотников | Имя файла 440_02723 | Hou | Eug","","","No text found"
"page01_tile0086_x08100_y05985.png",8100,5985,qwen-vl-ocr,"Данный чертеж не подлежит размножению и | или частным лицам без согласия АО | 440.02723.150200.1.6 | Публичное Акционерное | РУСАЛ Братский Алюмини | Экологическая реконструкция. 1 э | Отделение переработки электролита | Участок дробления и временного | складирования электролита | Пристройки. Фундаменты | Балки БФМ1, БФМ2, БФМЗ | 2723_150200_1_6_KJ5_11_00.xps","","",""
"page01_tile0087_x08810_y05985.png",8810,5985,qwen-vl-ocr,"","","",""
