tile,x,y,model,text_lines,dimensions,codes,geology
"page01_tile0027_x04500_y01800.png",4500,1800,qwen-vl-ocr,"e-dQIV | 375.7 10.3 | 11.6 | 2a | 373.6 | 12.4 | 275 | 14.0 | 4MП | 16 | 369.0 | 17.0 | 16.6 | 26.62","","",""
"page01_tile0028_x05400_y01800.png",5400,1800,qwen-vl-ocr,"35B | 8.5 | 374.72 | 35Г | 213 | 23.5 | 416 | 13. | О2-3bГ | 4MП | 25.3 | 16 | 42.8 | 368.7 | 368.2","35B | 8.5 | 374.72 | 213 | 23.5 | 416 | 13. | О2-3bГ | 4MП | 25.3 | 16 | 42.8 | 368.7 | 368.2","",""
"page01_tile0029_x06300_y01800.png",6300,1800,qwen-vl-ocr,"9.2 e-dQM 2a | 35r | 374.7 10.5 374.4 10.4 | 11.6 | ▲12.2 371,400 | -15,950 | 14.0 | ▲14.2 | 16.5 | ▲16.2 | 368.7 16.6 | 368.2 17.0 367.9 17.0","","",""
"page01_tile0030_x07200_y01800.png",7200,1800,qwen-vl-ocr,"416 3 | 14 8a | 1a 4нп | 1a 4 | 16 4мп | Разновидность грунтов по ГОС | по коэффициенту водонасыщения песков | по показ | суглинко | твердые | Щебенист | обломки а | Дресвяны | обломки а | Средне-ве | Алевролит | Алевролит | Алевролит","","",""
"page01_tile0031_x08100_y01800.png",8100,1800,qwen-vl-ocr,"енистый грунт с суглинистым твердым заполнителем | мки алевролита пониженной прочности | вяный грунт с суглинистым твердым заполнителем до | мки алевролита малопрочные | не-верхнеордовикские отложения, Братская свита (О | ролит низкой прочности среднеыветрелый размягча | ролит пониженной прочности среднеыветрелый раз | ролит малопрочный среднеыветрелый размягчаемь | по ГОСТ 25100-20 |  показателю текучести | елинков и глин | одые | 1 L <0","","",""
"page01_tile0032_x08837_y01800.png",8837,1800,qwen-vl-ocr,"аполнителем до 20%, | полнителем до 36%, | тская свита (O2-3br) | ель размягчаемый | ветрелый размягчаемый | й размягчаемый","","",""
"page01_tile0033_x00000_y02700.png",0,2700,qwen-vl-ocr,"","","",""
"page01_tile0034_x00900_y02700.png",900,2700,qwen-vl-ocr,"150100 | B33-178 | c-21 | 383.53 | B33-19","","",""
"page01_tile0035_x01800_y02700.png",1800,2700,qwen-vl-ocr,"","","",""
"page01_tile0036_x02700_y02700.png",2700,2700,qwen-vl-ocr,"ГОРИЗОНТАЛЬНЫЙ 1: | МАСШТАБЫ ВЕРТИКАЛЬНЫЙ 1:100 | ГЕОЛОГИЧЕСКИЙ 1:10 | Номер скважин | Отметки усть","","",""
"page01_tile0037_x03600_y02700.png",3600,2700,qwen-vl-ocr,"368 | 367 | 366 | 365 | 364 | 363 | 362 | 361 | 17.0 | 19.2 | 22.0 | 22.0 | 21 | 53 | Важины | 1:100 | 1:100 | М","","",""
"page01_tile0038_x04500_y02700.png",4500,2700,qwen-vl-ocr,"20.02 | 5.98 | c-24","","",""
"page01_tile0039_x05400_y02700.png",5400,2700,qwen-vl-ocr,"","","",""
"page01_tile0040_x06300_y02700.png",6300,2700,qwen-vl-ocr,"368.2 17.0 367.9 17.0 | 5.16 | 4.94 | c-27 | c-31","","",""
"page01_tile0041_x07200_y02700.png",7200,2700,qwen-vl-ocr,"peckov | maloy степени водоносящения | 0 < S < 0.5 | средней степени водоносящения | 0.5 < S < 0.8 | насыщенные водой | 0.8 < S < 1 | Место отбора | монолитов | проб | Место отбора пробы вод | 1 Номер инженерно-геологическ | 35г Группа грунта по трудности раз | в соответствии с ГЭСН-81-02- | Приложение 4, табл. 1.1.","","",""
"page01_tile0042_x08100_y02700.png",8100,2700,qwen-vl-ocr,"единков и един | дые 1<0 | твердые 0<1 1<0.25 | ластичные 0.25 <1 1<0.50 | опластичные 0.50 <1 1<0.75 | епластичные 0.75 <1 1<1.0 | ие 1>1.0 | ы воды | ического элемента | ти разработки | 1-02-01-2020. Сборник 1. "Земляные работы" | е комплексы","","",""
"page01_tile0043_x08837_y02700.png",8837,2700,qwen-vl-ocr,"боты | ","","",""
"page01_tile0044_x00000_y03600.png",0,3600,qwen-vl-ocr,"Таблица","","",""
"page01_tile0045_x00900_y03600.png",900,3600,qwen-vl-ocr,"Ца нормативных и расчет","","",""
"page01_tile0046_x01800_y03600.png",1800,3600,qwen-vl-ocr,"етных показателей физико","","",""
"page01_tile0047_x02700_y03600.png",2700,3600,qwen-vl-ocr,"Отметки усть | Расстояние, м | ико-механических свойств","","",""
"page01_tile0048_x03600_y03600.png",3600,3600,qwen-vl-ocr,"383.53 | устья, м | ие, м | тв грунтов","","",""
"page01_tile0049_x04500_y03600.png",4500,3600,qwen-vl-ocr,"385.98 | 45.4 | Таблица норм | физико-механ","","","No text found"
"page01_tile0050_x05400_y03600.png",5400,3600,qwen-vl-ocr,"52.8 | ормативных и расчетных по | ханических свойств скальн | 785 16","","",""
"page01_tile0051_x06300_y03600.png",6300,3600,qwen-vl-ocr,"385.16 | 384.94 | 11.8 | k показателей | льных грунтов","","",""
"page01_tile0052_x07200_y03600.png",7200,3600,qwen-vl-ocr,"Приложение 4, табл. 1.1. | e-dQIV Стратиграфо-генетические ком | Граница инженерно-геол. | Граница нормативно-геол. | Уровень грунтовых в | 3.80 | 15.12.22 | 5.50 | 14.12.22 | Установившийся уровень | Дата замера | Уровень появления поп | Дата замера | 633-1 | Точка вертикального электрического | и глубина слоя","","",""
"page01_tile0053_x08100_y03600.png",8100,3600,qwen-vl-ocr,"е комплексы | рно-геологических элементов | ивной глубины сезонного промерзания грунтов | вых вод | уровень подземных вод с-14 Номер скважины | ия подземных вод 15,0 Глубина слоя м | трического зондирования (ВЭЗ)","","",""
"page01_tile0054_x08837_y03600.png",8837,3600,qwen-vl-ocr,"грунтов | скважины | ина | на слоя м","","",""
"page01_tile0055_x00000_y04500.png",0,4500,qwen-vl-ocr,"№ Инженерно-геологического элемента | Наименование грунта | ГОСТ 25100-2020 | Группа грунта по разработке ГЭСН 81-02-01- | 2020, Приложение 1.1 | Граница текучести, W, % | ИГЭ-1 | Насыпной грунт (суглинов | леский пылеватый | щебенистый твердый, с | включением строительного | 35г | 26,2","","",""
"page01_tile0056_x00900_y04500.png",900,4500,qwen-vl-ocr,"Граница текучести, М, % | Граница раскатывания, М, % | Число пластинистости, Ip, % | Естественная влажность, W, % | Показатель текучести, Jt, % | Плотность сухого грунта, р, г/см3 | Плотность частиц грунта, р*, г/см3 | Удельный вес грунта с учетом взвешивающего
действия воды, рв, г/см3 | Коэффициент водонасыщения, Sc, де. | Коэффициент пористости, e, де. | Пористость, п, % | Влажность при поглощении воды, %","26,2 | 18,5 | 8,1 | 16,0 | -0,29 | 1,78 | 2,70 | 1,12 | 2,70 | 0,518 | 33,94 | 19,","",""
"page01_tile0057_x01800_y04500.png",1800,4500,qwen-vl-ocr,"Пористость, % | Влажность при полном водонасыщении, % | Показатель текучести при полном водонасыщении | Засолённость, %, Dsal | Коэффициент фильтрации Kф, м/сут | Коэффициент истираемости, КП, Д.ед. | Плотность, р, т/см³ | при естеств | по деформациям (a=0.85) | по несущей способности (a=0.95) | по зерногрубине (по СП 22.13330.2016) | по несущей способности (a=0.95) (по СП","-94 | 19,2 | 0,09 | 0,074 | - | - | 2,04 | 2,02 | 2,01 | - | -","",""
"page01_tile0058_x02700_y04500.png",2700,4500,qwen-vl-ocr,"Угол внутреннего трения, ф, град | Удельное сцепление | при естественной влажности | в водонасыщенном состоянии | при естественной влажности | по экскурсией способности (α=0.85) (по СП 22.13330.2016) | нормативное (по методике ДальнНИИС) | по экскурсией способности (α=0.95) (по СП 22.13330.2016) | по экскурсией способности (α=0.95) (по методике ДальнНИИС) | нормативное (по результатам испытаний) | по экскурсией способности (α=0.95) (по результатам испытаний) | нормативное (по СП 22.13330.2016) | по экскурсией способности (α=0.95) (по СП 22.13330.2016) | нормативное (по методике ДальнНИИС) | по экскурсией способности (α=0.85) (по методике ДальнНИИС)","- | - | 19,0 | 19,0 | 17 | - | - | - | - | - | - | - | 41,9 | 41,9","",""
"page01_tile0059_x03600_y04500.png",3600,4500,qwen-vl-ocr,"С, кПа | Модуль деформации, Е, МПа | в водонасыщенном состоянии | при естественной влажности | Расчетное сопротивление, Рк, кПа | по деформациям (α=0.85) (по методике ДальНИИС) | по несущей способности (α=0.95) (по методике ДальНИИС) | по деформациям (по результатам лабораторных испытаний) | по несущей способности (α=0.95) (по результатам лабораторных испытаний) | по СП 22.1330.2016 и методике ДальНИИС | по результатам лабораторных испытаний | по результатам штамповочных испытаний","41,9 | 27,9 | - | - | - | 24,1 | - | 21,7 | 150","",""
"page01_tile0060_x04500_y04500.png",4500,4500,qwen-vl-ocr,"ФИЗИКО-МЕХА | № Инженерно-геологического | элемента | Наименование грунта ГОСТ | 25100-2020 | Группа грунта по разработке по ГЭСН | 81-02-01-2020, Приложение1.1 | ИГЭ-4нп | Алевролит низкой прочности | средневыветрелый | размягчаемый | 1a | ИГЭ-4 | Алевролит пониженной | прочности средневыветрелый | размягчаемый | 1a | Алевролит малоопрощенный","","",""
"page01_tile0061_x05400_y04500.png",5400,4500,qwen-vl-ocr,"ХАНИЧЕСКИХ СВОЙСТВ СКАЛЬН | Группа грунта по разработке по ГЭСН | 81-02-01-2020, Приложение1.1 | Природная влажность, W, % | Плотность сухого грунта, р, г/см3 | Плотность частиц грунта, р, г/см3 | Коэффициент пористости, e, Д.е. | Пористость, n, % | Коэффициент водонасыщения, Sg, Д.е. | Плотность, р, г/см3 | нормативное | по деформациям (a=0.85) | по несущей способности (a=0.95)","","",""
"page01_tile0062_x06300_y04500.png",6300,4500,qwen-vl-ocr,"ЛЬНЫХ ГРУНТОВ | р. Rc в возд. сухом состоянии, Мпа Rc в водонасыщенном состоянии, МПа | по несущей способности нормативное по деформациям (a=0.85) по несущей способности (a=0.95) | по несущей способности (a=0.95) нормативное по деформациям (a=0.85) по несущей способности (a=0.95) | Коэффициент размиячаемости Коэффициент выветрелости","2,28 | 2,29 | 15,1 | 14,3 | 13,7 | 20,9 | 22,5 | 13,7 | 20,0 | 2,7 | 4,1 | 2,5 | 4,0 | 2,4 | 4,0 | 2,4 | 0,16 | 0,21 | 0,84 | 0,84","",""
"page01_tile0063_x07200_y04500.png",7200,4500,qwen-vl-ocr,"1.9 | 144 Удельное электрическое сопро | Инженерно-геологические услови","","",""
"page01_tile0064_x08100_y04500.png",8100,4500,qwen-vl-ocr,"опротивление грунта, Ом·м (УЭС) | словия на площадке строительства приняты на основ","","",""
"page01_tile0065_x08837_y04500.png",8837,4500,qwen-vl-ocr,"Интяты на основании технического отчета по","","",""
"page01_tile0066_x00000_y05400.png",0,5400,qwen-vl-ocr,"ИГЭ-1 | лелкий пылеватый | щебенистый твердый, с | включением строительного | мусора) | 35г 26,2 | ИГЭ-1/1 | Насыпной грунт (суглинок | лелкий пылеватый с | дрессвой твердый, с | включением строительного | мусора) | 35г 27,0 | ИГЭ-16 | Насыпной грунт (суглинок | лелкий пылеватый с | щебнем тугопластичный) | 35г 24,7 | ИГЭ-1г | Насыпной грунт | (щебенистый грунт с: | суглинистым твердым | заполнителем до 28%; | обломки алевролита | малопрочные, с | включением строительного | мусора) | 416 26,9 | ИГЭ-2 | Суглинок лелкий пылеватый | твердый | 35в 27,0 | ИГЭ-2а | Суглинок лелкий пылеватый | щебенистый твердый | 35г 25,9 | Взам. ИНВ. N | 27 НОЯ 2024 | И и дата","","",""
"page01_tile0067_x00900_y05400.png",900,5400,qwen-vl-ocr,"26,2 18,5 8,1 16,0 -0,29 1,78 2,70 1,12 2,70 0,518 33,94 19 | 27,0 18,0 9,0 14,9 -0,35 1,81 2,70 1,14 2,70 0,492 32,77 18 | 24,7 16,3 8,4 19,1 0,35 1,67 2,70 1,05 2,70 0,623 38,32 23 | 26,9 19,1 7,8 14,1 -0,67 1,74 2,69 1,09 2,69 0,553 35,39 20 | 27,0 18,1 8,9 16,8 -0,25 1,74 2,70 1,09 0,82 0,552 35,27 20 | 25,9 17,8 8,1 12,5 -0,56 1,79 2,70 1,13 0,76 0,509 33,62 19","","",""
"page01_tile0068_x01800_y05400.png",1800,5400,qwen-vl-ocr,"94 19,2 0,09 0,074 - - 2,04 2,02 2,01 - - | 77 18,2 0,02 0,067 - - 2,08 2,06 2,05 25,6 25,6 22 | 32 23,1 0,80 0,051 - - 1,98 1,95 1,93 22,3 22,3 19 | 39 20,6 0,19 0,073 - 0,55 2,02 2,00 1,99 - - | 27 20,5 0,27 0,071 0,006 - 2,03 2,02 2,01 24,0 24,0 2 | 62 18,9 0,13 0,082 - 0,57 2,04 2,03 2,02 - -","","",""
"page01_tile0069_x02700_y05400.png",2700,5400,qwen-vl-ocr,"- - 19,0 19,0 17 - - - - - - 41,9 41,9 | 25,6 22,3 - - - 27,0 - - 42,8 42,8 28,5 - - | 22,3 19,4 - - - 6,0 6,0 5,2 29,6 29,6 19,7 - - | - - 20,0 20,0 17 - - - - - - 20,6 20,6 | 24,0 21 - - - 19,0 18,0 17,0 48,0 48,0 32,0 - - | - - 19,0 19,0 16,5 - - - - - - 40,9 40,9","","",""
"page01_tile0070_x03600_y05400.png",3600,5400,qwen-vl-ocr,"41,9 27,9 - - 24,1 - 21,7 150 | - - 26,7 - - 31,0 23,79 18,4 150 | - - 5,0 5,0 3,3 20,6 17,9 - 150 | 20,6 13,7 - - - 27,4 - 33,3 150 | - - 24,5 22,3 20,8 21,0 17,35 17,3 287 | 40,9 27,3 - - - 24,5 - - 298","","",""
"page01_tile0071_x04500_y05400.png",4500,5400,qwen-vl-ocr,"ИГЭ-4 прочности средневыветрелый 1a | размягчаемый | ИГЭ-4мп Алевролит малопрочный 16 | средневыветрелый | размягчаемый","","",""
"page01_tile0072_x05400_y05400.png",5400,5400,qwen-vl-ocr,"1a 10,0 2,09 2,74 0,310 23,7 0,88 2,30 2,29 2,29 | 16 9,0 2,14 2,75 0,283 22,0 0,87 2,33 2,33 2,33","","",""
"page01_tile0073_x06300_y05400.png",6300,5400,qwen-vl-ocr,"2,29 22,5 20,9 20,0 4,1 4,0 4,0 0,21 0,84 | 2,33 28,5 28,0 27,8 8,5 8,3 8,2 0,32 0,85","","",""
"page01_tile0074_x07200_y05400.png",7200,5400,qwen-vl-ocr,"","","",""
"page01_tile0075_x08100_y05400.png",8100,5400,qwen-vl-ocr,"словия на площадке строительства приняты на основ | логических изысканий т.2.1 ПТРБр-Д-22-0276-2-НАВ- | 2023 г. | Данный чертеж не подлежит размножению и | или частным лицам без согласия А | 11.24 | 11.24 | 440.02723.150200.1.6 | 11.24 | Публичное Акционерное","","",""
"page01_tile0076_x08837_y05400.png",8837,5400,qwen-vl-ocr,"","","",""
"page01_tile0077_x00000_y05969.png",0,5969,qwen-vl-ocr,"","","",""
"page01_tile0078_x00900_y05969.png",900,5969,qwen-vl-ocr,"26,9 19,1 7,8 14,1 -0,67 1,74 2,69 1,09 2,69 0,553 35,39 20 | 27,0 18,1 8,9 16,8 -0,25 1,74 2,70 1,09 0,82 0,552 35,27 20 | 25,9 17,8 8,1 12,5 -0,56 1,79 2,70 1,13 0,76 0,509 33,62 18 | 26,1 18,1 8,0 11,6 -0,81 1,95 2,72 1,24 0,83 0,391 28,09 14 | 26,0 17,7 8,3 20,7 0,36 1,68 2,69 1,05 0,92 0,605 37,61 22 | 23,0 16,7 6,3 20,7 0,63 1,67 2,68 1,04 0,90 0,613 37,92 22 | 26,2 18,7 7,5 13,0 -0,62 1,85 2,71 1,17 0,82 0,456 31,28 16","","",""
"page01_tile0079_x01800_y05969.png",1800,5969,qwen-vl-ocr,"39 20,6 0,19 0,073 - 0,55 2,02 2,00 1,99 - - | 27 20,5 0,27 0,071 0,006 - 2,03 2,02 2,01 24,0 24,0 2 | 62 18,9 0,13 0,082 - 0,57 2,04 2,03 2,02 - - - | 09 14,3 -0,47 0,071 - 0,56 2,18 2,17 2,17 - - - | 61 22,5 0,58 - 0,001 - 2,02 2,01 2,00 22 22 1 | 92 22,8 0,98 - 0,107 - 2,01 2,00 1,99 22,1 22 1 | 28 16,8 -0,25 0,063 - - 2,11 2,09 2,08 - - -","","",""
"page01_tile0080_x02700_y05969.png",2700,5969,qwen-vl-ocr,"- | - | 20,0 20,0 17 | - | - | - | - | - | 20,6 20,6 | - | - | 24,0 21 | - | - | - | 19,0 18,0 17,0 48,0 48,0 32,0 | - | - | - | 19,0 19,0 16,5 | - | - | - | - | - | 40,9 40,9 | - | - | - | - | 20,0 20,0 17,4 | - | - | - | - | - | 20,4 20,4 | - | - | - | 22 19 | - | - | - | 21,0 20,0 20,0 43,6 43,6 29,1 | - | - | - | 22 19 | - | - | - | 20 18 16 43,0 43,0 28,7 | - | - | - | - | - | 20,0 20,0 17,4 | - | - | - | - | - | 25,8 25,8","","",""
"page01_tile0081_x03600_y05969.png",3600,5969,qwen-vl-ocr,"20,6 13,7 - - 27,4 - 33,3 150 | - - 24,5 22,3 20,8 21,0 17,35 17,3 287 | 40,9 27,3 - - 24,5 - - 298 | 20,4 13,6 - - - 35,1 - 32,0 400 | - - 19,9 18,0 16,7 18,8 15,52 - 252 | - - 10,6 9,5 8,7 18,5 14,54 - 240 | 25,8 17,2 - - - 29,6 - 24,0 300","","",""
"page01_tile0082_x04500_y05969.png",4500,5969,qwen-vl-ocr,"","","",""
"page01_tile0083_x05400_y05969.png",5400,5969,qwen-vl-ocr,"","","",""
"page01_tile0084_x06300_y05969.png",6300,5969,qwen-vl-ocr,"","","",""
"page01_tile0085_x07200_y05969.png",7200,5969,qwen-vl-ocr,"Изм. Кол.уч. Лист № док. Подп. | Разработал Пономарева | Проверил Макаренко | Н.контр. Сотников | Имя файла 440_02723","","","No text found"
"page01_tile0086_x08100_y05969.png",8100,5969,qwen-vl-ocr,"Данный чертеж не подлежит размножению и | или частным лицам без согласия А | 11.24 | 440.02723.150200.1.6 | 11.24 | Публичное Акционерное | РУСАЛ Братский Алюми | Экологическая реконструкция. 1 з | Отделение переработки электролита | Участок дробления и временного | складирования электролита | Пристройки. Фундаменты. | Схема расположения скважин | Нормативные и расчетные показатели | физико-механических свойств грунтов | Инженерно-геологический разрез 3-3* | 2723_150200_1_6_KJ5_02_00.xps","","",""
"page01_tile0087_x08837_y05969.png",8837,5969,qwen-vl-ocr,"","","",""
