tile,x,y,model,text_lines,dimensions,codes,geology
"page01_tile0071_x04500_y05400.png",4500,5400,qwen-vl-ocr,"6 | 7 | 3,4 | Марка элемента","","",""
"page01_tile0072_x05400_y05400.png",5400,5400,qwen-vl-ocr,"Ведомость расхода ста | Изделия арматуры | Арматура класса","","","No text found"
"page01_tile0073_x06300_y05400.png",6300,5400,qwen-vl-ocr,"стали, кг | рматурные | са","","","No text found"
"page01_tile0074_x07200_y05400.png",7200,5400,qwen-vl-ocr,"2. Схема расположения ф | 3. Защитный слой армату | 4. Под фундаментными ба | выполнить шире подош | 5. Размеры хомутов в "Вед | стерженей по внешним гр | 6. Фундаментные балки от | конструкцией ростверко | Изм. Кол.уч. Лист № док. Подп. | Разработал Пономарева | Проверил Макаренко. | Н.контр. Сотников","","",""
"page01_tile0075_x08100_y05400.png",8100,5400,qwen-vl-ocr,"я фундаментных балок см. Лист 5. | атуры 40 мм. | и балками выполнить бетонную подготовку | дошвы на 100 мм с каждой стороны. | "Ведомости деталей" даны по внутренним | им граням. | ки оттм. -1,700 до оттм. -1,200 бетонироват | ерков в одной опалубке.","440.02723.150200.1.","",""
"page01_tile0076_x08849_y05400.png",8849,5400,qwen-vl-ocr,"подготовку В7,5 - 100 мм. Подготовку | нью. | утренним граням стержней, гнутых | тонировать одновременно с | ит размножению и передаче другим организациям | ам без согласия АО "РУСАЛ ВАМИ" | 150200.1.6-КЖ5 | ное Акционерное Общество","","",""
"page01_tile0077_x00000_y06003.png",0,6003,qwen-vl-ocr,"Инв. N док. | Подпись и дата | Взам. и | 2032876 | 17 НОЯ 2024 | 14 | 15","-1,700 | 40","","No text found"
"page01_tile0078_x00900_y06003.png",900,6003,qwen-vl-ocr,"1150 | 180 | 240 | 50 | 4x200=800 | 1180 | 16 | 15 | 4 шт. | 2 шт. | no1","","","No text found"
"page01_tile0079_x01800_y06003.png",1800,6003,qwen-vl-ocr,"-1,700 | 800 | 110 100 | 100 | 14 | 3 шт.","","",""
"page01_tile0080_x02700_y06003.png",2700,6003,qwen-vl-ocr,"40 | -1,700 | 180 50 | 240 | 500 | 14 15 | 20 | 3 шт.","180 | 240 | 500","",""
"page01_tile0081_x03600_y06003.png",3600,6003,qwen-vl-ocr,"7x200=1400 | 1830 | 21 | 2 шт. | 22 | 4 шт. | 130 130 | 100 | po1","1400 | 1830","","No text found"
"page01_tile0082_x04500_y06003.png",4500,6003,qwen-vl-ocr,"Марка элемента | БФм16 | БФм17","","","No text found"
"page01_tile0083_x05400_y06003.png",5400,6003,qwen-vl-ocr,"Ведомость расхода ста | Изделия арматуры | Арматура класса | A240 | ГОСТ 5781-82 | ГОСТ 3 | Ø8 | Итого | Ø12 | 24,89 | 24,89 | 300,57 | 14,04 | 14,04 | 169,20 | 3","","","No text found"
"page01_tile0084_x06300_y06003.png",6300,6003,qwen-vl-ocr,"стали, кг | рматурные | Всего | A500C | СТ 34028-2016 | Ø16 | Итого | 62,98 | 363,56 | 388,45 | 34,65 | 203,85 | 217,89","","","No text found"
"page01_tile0085_x07200_y06003.png",7200,6003,qwen-vl-ocr,"Изм. Кол.уч. Лист № док. Подп. | Разработал | По номарева | Н.Ф. | Проверил | Макаренко. | Татьяна | Н. контр. | Сотников | Татьяна","","","No text found"
"page01_tile0086_x08100_y06003.png",8100,6003,qwen-vl-ocr,"Данный чертеж не подлежит размножению | или частным лицам без согласия | Год. Дата | 11.24 | 11.24 | 440.02723.150200.1. | Публичное Акционерное | РУСАЛ Братский Алюм | Экологическая реконструкция. 1 | Отделение переработки электролита | Участок дробления и временного | складирования электролита | Пристройки. Фундаменты | Балки БФМ16, БФМ17 | 02723_150200_1_6_KJ5_16_00.xps","","",""
"page01_tile0087_x08849_y06003.png",8849,6003,qwen-vl-ocr,"","","",""
