tile,x,y,model,text_lines,dimensions,codes,geology
"page01_tile0013_x01800_y00900.png",1800,900,qwen-vl-ocr,"","","",""
"page01_tile0014_x02700_y00900.png",2700,900,qwen-vl-ocr,"440.02723.150200.1.6-ЮЖЗ | 440.02723.150200.1.6-ЮЖ4 | 440.02723.150200.1.6-ЮЖ5 | 440.02723.150200.1.6-ЮЖ6 | 440.02723.150200.1.6-ЮЖ7 | 440.02723.150200.1.6-ЮЖ8 | 440.02723.150200.1.6-ЮЖ9 | Участок дро | Цоколь. | Участок дро | Плита пола. | Участок дро | Пристройки. | Участок дро | Пристройки. | Участок пер | здания. | Участок пер | Участок пер","","","No text found"
"page01_tile0015_x03600_y00900.png",3600,900,qwen-vl-ocr,"ок дробления и временного складирования электролита. | ок дробления и временного складирования электролита. | ок дробления и временного складирования электролита. | ойки. Фундаменты. | ок дробления и временного складирования электролита. | ойки. Конструкции каркаса | ок переработки электролита. Фундаменты под каркас | ок переработки электролита. Перекрытия. Лестницы. | ок переработки электролита. Цоколь.","","",""
"page01_tile0016_x04500_y00900.png",4500,900,qwen-vl-ocr,"","","",""
"page01_tile0017_x05400_y00900.png",5400,900,qwen-vl-ocr,"сталь без грунтовки или по грунтовке ЭП-057 по ТУ6-10- | замена способа защиты от коррозии по приложению Ц, т | Все боковые поверхности ростверков, находящихся в гру | 6 ИЗГОТОВЛЕНИЕ И МОНТАЖ КОНСТРУКЦИЙ | Все работы по изготовлению фундаментов выполнять на | согласованным и утвержденным Заказчиком. Также при | - СП 45.13330.2017 "СНиП 3.02.01-87 Земляные со | - СП 70.13330.2012 "СНиП 3.03.01-87 Несущие и оп | - СП 48.13330.2019 "СНиП12-01-2004 Организация | - СНиП12-03-2001 "Безопасность труда в строитель | - СНиП 12-04-2002 "Безопасность труда в строител | Перед производством земляных работ, необходимо выз","","",""
"page01_tile0018_x06300_y00900.png",6300,900,qwen-vl-ocr,"","","",""
"page01_tile0019_x07200_y00900.png",7200,900,qwen-vl-ocr,"","","",""
"page01_tile0020_x08100_y00900.png",8100,900,qwen-vl-ocr,"","","",""
"page01_tile0021_x08853_y00900.png",8853,900,qwen-vl-ocr,"","","",""
"page01_tile0022_x00000_y01800.png",0,1800,qwen-vl-ocr,"13 Балки БФМ7, БФМ8, БФМ9 | 14 Балки БФМ10, БФМ11, БФ | 15 Балки БФМ13, БФМ14, БФ | 16 Балки БФМ16, БФМ17 | 17 Поддерживающие каркас | 18 Анкерная группа А1. Закла | 19 Закладные изделия Зд4, 3","","","No text found"
"page01_tile0023_x00900_y01800.png",900,1800,qwen-vl-ocr,"БФМ9 | 1, БФМ12 | 1, БФМ15 | 7 | ркасы КП4, КП5, КП6 | Закладные изделия 3д1, 3д2, 3д3. Узел 2 | 3д4, 3д5, 3д6","","","No text found"
"page01_tile0024_x01800_y01800.png",1800,1800,qwen-vl-ocr,"","","",""
"page01_tile0025_x02700_y01800.png",2700,1800,qwen-vl-ocr,"440.02723.150200.1.6-КЖ10 | Участок пер | Ведомос | Лист | Наим | 3 | Спецификация к схеме расположения | 4 | Спецификация к схеме расположения | 5 | Спецификация к схеме расположения","","","No text found"
"page01_tile0026_x03600_y01800.png",3600,1800,qwen-vl-ocr,"ок переработки электролита. Плита пола. | ость спецификаций | Наименование | ения свай | ения ростверков и фундаментов | ения фундаментных балок","","","No text found"
"page01_tile0027_x04500_y01800.png",4500,1800,qwen-vl-ocr,"Примечание","","",""
"page01_tile0028_x05400_y01800.png",5400,1800,qwen-vl-ocr,"Перед производством земляных работ, необходимо выз | организаций, инженерные коммуникации которых могут с | их указания по охране существующих инженерных сете | строительстве". | Технологическая последовательность выполнения стро | В проекте принят метод погружения буровых свай CFA. | До массового погружения свай необходимо выполнить на | определенить фактически возможную глубины погружения | Количество и места выполнения определить по отдельно | Железобетонные конструкции армируются отдельными с | стержней производится отожженной вязальной проволок | ГОСТ3282-74. Конструкции и размеры сварных соедине | ГОСТ 14098-2014. Арматурные изделия и сварные закла","","",""
"page01_tile0029_x06300_y01800.png",6300,1800,qwen-vl-ocr,"","","",""
"page01_tile0030_x07200_y01800.png",7200,1800,qwen-vl-ocr,"- Сейсмичность - 5 баллов п | Проектирование конструкций прои | - СП 20.13330.2016 "СНИП2.0 | - СП 28.13330.2017 "СНИП2.0 | - СП 22.13330.2016 "СНИП2.0 | - СП 70.13330.2012 "СНИПЗ.0 | - СП 63.13330.2018 "СНИП52 | - СП 52-101-2003 "Бетонные | - ГОСТ Р 21.101-2020 "Основ | - ГОСТ 21.501-2018 "Правил | Уровень ответственности сооруже | 2 ХАРАКТЕРИСТИКА ПРОЕКТНЫХ | СЕХ СЛУЖБ И | И, И ВЫПОЛНИТЬ | ОСТЬ ТРУДА В | ХОДИМО | ДКИ. | ), соединение | ТВЕТСТВОВАТЬ | СКИМ","","(СППЗ1.13330.2020 "СНИП | СП 20.13330.2016 "СНИП2.0 | СП 28.13330.2017 "СНИП2.0 | СП 22.13330.2016 "СНИП2.0 | СП 70.13330.2012 "СНИПЗ.0 | СП 63.13330.2018 "СНИП52 | СП 52-101-2003 "Бетонные | ГОСТ Р 21.101-2020 "Основ | ГОСТ 21.501-2018 "Правил",""
"page01_tile0031_x08100_y01800.png",8100,1800,qwen-vl-ocr,"23-01-99 | СТРОИТЕЛЬНАЯ КНИГА ТОЛОСИЯ | ПЛОВ ПО КАРТЕ ОСР-97 В ПРИНЯТА ПО ШКАЛЕ MSK В СООТВЕТСТВ | ПРОИЗВЕДЕНО В СООТВЕТСТВИИ С ТРЕБОВАНИЯМИ: | ИП2.01.07-85* Нагрузки и воздействия | ИП2.03.11-85 Защита строительных конструкций от коррози | ИП2.02.01-83* Основания зданий и сооружений | ИПЗ.03.01-87 Несущие и ограждающие конструкции | ИП52-01-2003 Бетонные и железобетонные конструкции | Онные и железобетонные конструкции без предварительного | Основные требования к проектной и рабочей документации | равила выполнения рабочей документации архитектурных | оружений - нормальный (КС -2); | ТНЫХ РЕШЕНИЙ","","",""
"page01_tile0032_x08853_y01800.png",8853,1800,qwen-vl-ocr,"","","",""
"page01_tile0033_x00000_y02700.png",0,2700,qwen-vl-ocr,"Ведомость ссь | Обозначение","","",""
"page01_tile0034_x00900_y02700.png",900,2700,qwen-vl-ocr,"Ссылочных и прилагаемых | Наименование | Ссылочные документы","","","No text found"
"page01_tile0035_x01800_y02700.png",1800,2700,qwen-vl-ocr,"IX ДОКУМЕНТОВ | Примечание","","",""
"page01_tile0036_x02700_y02700.png",2700,2700,qwen-vl-ocr,"5 Спецификация к схеме расположения | 6 Спецификация на свои буранабивные. каркасы | 7 Спецификация монолитных конструкци | 8 Спецификация монолитных конструкци | 9 Спецификация монолитных конструкци | 10 Спецификация монолитных конструкци | 11 Спецификация фундаментных балок Б | 12 Спецификация фундаментных балок Б | 13 Спецификация фундаментных балок Б | 14 Спецификация фундаментных балок Б | 15 Спецификация фундаментных балок Б","","",""
"page01_tile0037_x03600_y02700.png",3600,2700,qwen-vl-ocr,"ения фундаментных балок | зные. Спецификация на пространственные | рукций Рсм1, Рсм2 | рукций ФОм1, ФОм2 | рукций ФОм3, ФОм4 | рукций ФОм5, ФОм5а | лок БФм1, БФм2, БФм3 | лок БФм4, БФм5, БФм6 | лок БФм7, БФм8, БФм9 | лок БФм10, БФм11, БФм12 | лок БФм13, БФм14, БФм15","","","No text found"
"page01_tile0038_x04500_y02700.png",4500,2700,qwen-vl-ocr,"","","",""
"page01_tile0039_x05400_y02700.png",5400,2700,qwen-vl-ocr,"","","",""
"page01_tile0040_x06300_y02700.png",6300,2700,qwen-vl-ocr,"","","",""
"page01_tile0041_x07200_y02700.png",7200,2700,qwen-vl-ocr,"2 ХАРАКТЕРИСТИКА ПРОЕКТНЫХ | В данном комплекте разработаны | диаметром 450 мм, длиной 12 м и | За относительную отм. 0,000 прин | Балтийской системе высот. | 3 МАТЕРИАЛЫ ДЛЯ КОНСТРУКЦИИ | Материалы, применяемые для при | стандартов, технических условий и | Проектные требования к бетону | - класс по прочности для свай | - марка по морозостойкости | - марка по водонепроницаемости","","",""
"page01_tile0042_x08100_y02700.png",8100,2700,qwen-vl-ocr,"2 м и 14 м. | принятая отметка пола первого этажа, что соответствует а | рукций и соединений | я приготовления бетона, должны удовлетворять требова | овий и обеспечивать выполнение технических требований | я к бетону: | я свай и для ростверков В25; | ости для свай и для ростверков F150 | цаемости W6;","","",""
"page01_tile0043_x08853_y02700.png",8853,2700,qwen-vl-ocr,"","","",""
"page01_tile0044_x00000_y03600.png",0,3600,qwen-vl-ocr,"","","",""
"page01_tile0045_x00900_y03600.png",900,3600,qwen-vl-ocr,"Болты фундаментные. | Унифицированные закладные изделия железобетонные для крепления технологических | коммуникаций и устройств","","","No text found"
"page01_tile0046_x01800_y03600.png",1800,3600,qwen-vl-ocr,"","","",""
"page01_tile0047_x02700_y03600.png",2700,3600,qwen-vl-ocr,"14 | 15 | 16 | 17 | 18 | 19","","","No text found"
"page01_tile0048_x03600_y03600.png",3600,3600,qwen-vl-ocr,"Ситуационный план | лок БФМ13, БФМ14, БФМ15 | лок БФМ16, БФМ17 | це каркасы КП4, КП5, КП6 | д3","","","No text found"
"page01_tile0049_x04500_y03600.png",4500,3600,qwen-vl-ocr,"","","",""
"page01_tile0050_x05400_y03600.png",5400,3600,qwen-vl-ocr,"","","",""
"page01_tile0051_x06300_y03600.png",6300,3600,qwen-vl-ocr,"","","",""
"page01_tile0052_x07200_y03600.png",7200,3600,qwen-vl-ocr,"марка по водонепроницаем | щебень по ГОСТ8267-93. | Портландцемент должен использо | сертификаты качества использова | Вода, используемая для затворени | Температура воды при затворении | Арматура класса А240 по ГОСТ5 | ГОСТ 34028-2016. | Сварку соединительных элементо | и ГОСТ5264-80. | 4 ИНЖЕНЕРНО-ГЕОЛОГИЧЕСКИ | Сведения о грунтах: материалы ин","","",""
"page01_tile0053_x08100_y03600.png",8100,3600,qwen-vl-ocr,"цаемости W6; | -93. | ользоваться по ГОСТ31108-2020. Изготовитель должен пр | ьзованного цемента. | ворения бетона и приготовления растворов, должна соответ | рении не должна превышать 60 °С при температуре окру | ОСТ5781-82 из стали марки Ст 3пс по ГОСТ380-2005. Арм | ментов производить в соответствии с требованиями ГОСТ1 | ЕСКИЕ УСЛОВИЯ. | алы инженерно-геологических условий на площадке строит","","",""
"page01_tile0054_x08853_y03600.png",8853,3600,qwen-vl-ocr,"","","",""
"page01_tile0055_x00000_y04500.png",0,4500,qwen-vl-ocr,"","","",""
"page01_tile0056_x00900_y04500.png",900,4500,qwen-vl-ocr,"","","",""
"page01_tile0057_x01800_y04500.png",1800,4500,qwen-vl-ocr,"","","",""
"page01_tile0058_x02700_y04500.png",2700,4500,qwen-vl-ocr,"Участок | дробления и | временнного","","",""
"page01_tile0059_x03600_y04500.png",3600,4500,qwen-vl-ocr,"Участок дробления и | временного | складирования","","",""
"page01_tile0060_x04500_y04500.png",4500,4500,qwen-vl-ocr,"15","","","NEP"
"page01_tile0061_x05400_y04500.png",5400,4500,qwen-vl-ocr,"","","",""
"page01_tile0062_x06300_y04500.png",6300,4500,qwen-vl-ocr,"ундаменты, включая дно котлована; | лтов; | у и качество бетона; | ния работ при перерывах в ведении работ более месяца, п | РЕБУЮЩИХ СОСТАВЛЕНИЯ АКТОВОСВИДЕТЕЛЬСТВО | ка готовых конструкций","","",""
"page01_tile0063_x07200_y04500.png",7200,4500,qwen-vl-ocr,"Сведения о грунтах: материалы ин | технического отчета по результатам | Экологическая реконструкция (Лот | К специфическим грунтам на площ | элювильно-деплювильные грунты | Нормативная глубина сезонного пр | грунтов - 3,2-3,8 м, для глинистых | полускальных и скальных грунтов - | Грунтовые условия площадки по пр | Подземные воды на площадке про | Коррозионная агрессивность грунт | Коррозионная агрессивность грунт | яца, при | СТВОВАНИЯ:","","",""
"page01_tile0064_x08100_y04500.png",8100,4500,qwen-vl-ocr,"","","",""
"page01_tile0065_x08853_y04500.png",8853,4500,qwen-vl-ocr,"","","",""
"page01_tile0066_x00000_y05400.png",0,5400,qwen-vl-ocr,"СОГЛАСОВАНО: | Рук. РЦ №17 Левинцов | Рук. РЦ №12 Вопиловская | Рук. РЦ №5 Пулышев | Взам. инв. N | 27 НОЯ 2024 | И дата | Настоящий основной ком | действующими нормами.","","",""
"page01_tile0067_x00900_y05400.png",900,5400,qwen-vl-ocr,"комплект рабочих чертежей разработан в с | ами, правилами и стандартами.","","",""
"page01_tile0068_x01800_y05400.png",1800,5400,qwen-vl-ocr,"Н В СООТВЕТСТВИИ С","","",""
"page01_tile0069_x02700_y05400.png",2700,5400,qwen-vl-ocr,"временнного | складирования | огарков | 150300","","","No text found"
"page01_tile0070_x03600_y05400.png",3600,5400,qwen-vl-ocr,"временного | складирования | электролита | 150200","","","No text found"
"page01_tile0071_x04500_y05400.png",4500,5400,qwen-vl-ocr,"","","",""
"page01_tile0072_x05400_y05400.png",5400,5400,qwen-vl-ocr,"- освидетельствование свайного поля - приемка гот | ПЕРЕЧЕНЬ РАБОТ, ТРЕБУЮЩИХ СОСТАВЛЕНИЯ АКТ | - геодезическая разбивка осей","","",""
"page01_tile0073_x06300_y05400.png",6300,5400,qwen-vl-ocr,"ка готовых конструкций | АКТОВОСВИДЕТЕЛЬСТВОВАНИЯ:","","","No text found"
"page01_tile0074_x07200_y05400.png",7200,5400,qwen-vl-ocr,"","","",""
"page01_tile0075_x08100_y05400.png",8100,5400,qwen-vl-ocr,"Данный чертеж не подлежит размножению | или частным лицам без согласия А | Публичное Акционерное | 11.24 | 11.24 | 11.24","","",""
"page01_tile0076_x08853_y05400.png",8853,5400,qwen-vl-ocr,"","","",""
"page01_tile0077_x00000_y05998.png",0,5998,qwen-vl-ocr,"Подпись и дата | 27 НОЯ 2024 | Инв. № док. | 2032876 | Взам. ин | Главный инженер | Настоящий основной ком | действующими нормами,","","","No text found"
"page01_tile0078_x00900_y05998.png",900,5998,qwen-vl-ocr,"комплект рабочих чертежей разработан в с | ами, правилами и стандартами. | енер проекта | 2024 г.","","",""
"page01_tile0079_x01800_y05998.png",1800,5998,qwen-vl-ocr,"В соответствии с | Вотинцев А.В.","","",""
"page01_tile0080_x02700_y05998.png",2700,5998,qwen-vl-ocr,"","","",""
"page01_tile0081_x03600_y05998.png",3600,5998,qwen-vl-ocr,"B | A","","",""
"page01_tile0082_x04500_y05998.png",4500,5998,qwen-vl-ocr,"1 | 39 | A","","","No text found"
"page01_tile0083_x05400_y05998.png",5400,5998,qwen-vl-ocr,"","","",""
"page01_tile0084_x06300_y05998.png",6300,5998,qwen-vl-ocr,"","","",""
"page01_tile0085_x07200_y05998.png",7200,5998,qwen-vl-ocr,"Изм. | Кол.уч. | Пист | № док. | Подп. | Разработал | По номарева | Проверил | Макаренко | Рук. РЦ20 | Дегтярев | Н. контр. | Сотников | ГИП | Вотинцев","","",""
"page01_tile0086_x08100_y05998.png",8100,5998,qwen-vl-ocr,"Данный чертеж не подлежит размножению | или частным лицам без согласия А | 11.24 | 440.02723.150200.1.6 | 11.24 | Публичное Акционерное | РУСАЛ Братский Алюм | 11.24 | Экологическая реконструкция. | 1 | 11.24 | Отделение переработки электролита | Участок дробления и временного | складирования электролита | Пристройки. Фундаменты | Ситуационный план. Общие данные | 2723_150200_1_6_KJ5_01_00.xps","","",""
"page01_tile0087_x08853_y05998.png",8853,5998,qwen-vl-ocr,"","","",""
