tile,x,y,model,text_lines,dimensions,codes,geology
"page01_tile0007_x06007_y00000.png",6007,0,qwen-vl-ocr,"","","",""
"page01_tile0007_x06285_y00000.png",6285,0,qwen-vl-ocr,"на А1, 3д1, 3д2, 3д3 | енование | Кол. | Масса 1 дет. | Масса изделия | Кол. | КГ | КГ","","",""
"page01_tile0007_x06300_y00000.png",6300,0,qwen-vl-ocr,"Спецификация на Кр1 | Поз. | Наименование | Кол. | Мас | 1де | Кг","","","No text found"
"page01_tile0008_x00000_y00900.png",0,900,qwen-vl-ocr,"2700 | 2000","1","",""
"page01_tile0008_x01800_y00900.png",1800,900,qwen-vl-ocr,"рез 2-2 | 200 | 140 30 | 2 | ГОСТ 14098-2014-Т2-РФ","","","No text found"
"page01_tile0008_x07200_y00000.png",7200,0,qwen-vl-ocr,"","","",""
"page01_tile0009_x00000_y00900.png",0,900,qwen-vl-ocr,"2 2 | 6 | Разрез | 200 | 1 | 3 | 2 | 3","","","No text found"
"page01_tile0009_x00900_y00900.png",900,900,qwen-vl-ocr,"2000 | 2000 | 20","","",""
"page01_tile0009_x02700_y00900.png",2700,900,qwen-vl-ocr,"3д5 | 3 | 2 | 3д6 | 4 | 5","","",""
"page01_tile0009_x08100_y00000.png",8100,0,qwen-vl-ocr,"Спецификация на поддержи | Поз. Обозначение","","","No text found"
"page01_tile0010_x00900_y00900.png",900,900,qwen-vl-ocr,"1 | 6 шт. | рез 3-3 | 1450 | 1","400 | 1000 | 300 | 300 | 3","","No text found"
"page01_tile0010_x01800_y00900.png",1800,900,qwen-vl-ocr,"1 | шаг 200 | 2 | шаг 200 | КП4 | 2 шт. | 2000","","",""
"page01_tile0010_x03600_y00900.png",3600,900,qwen-vl-ocr,"Полоса 200x12 ГОСТ 103-2006 L=400 1 7,54 | 12 - A500C L= 240 6 0,213 | Полоса 100x12 ГОСТ 103-2006 L=800 1 7,54 | 8 - A500C L= 160 10 0,063","","","No text found"
"page01_tile0010_x08780_y00000.png",8780,0,qwen-vl-ocr,"струкций Рсм1, Рсм2 | ание | Кол | Масса | ед., кг | Примеч.","L= 1420 | L= 2380 | L= 2420","","No text found"
"page01_tile0010_x08810_y00000.png",8810,0,qwen-vl-ocr,"ток БФМ1, БФМ2, БФМЗ | ание | Кол | Масса | ед., кг | Примеч. | L= 4300 | 6 | 10,61 | L= 3460 | 4 | 3,07","","","No text found"
"page01_tile0010_x08815_y00000.png",8815,0,qwen-vl-ocr,"пок БФМ4, БФМ5, БФМ6 | ание | Кол | Масса | ед., кг | Примеч. | L= 4950 | 3 | 12,21 | L= 4710 | 2 | 7,43","","","No text found"
"page01_tile0010_x08829_y00000.png",8829,0,qwen-vl-ocr,"Буронабивные | ание | Кол | Масса | ед., кг | Примеч. | 50 | диницы | 1 | 191.71","","","No text found"
"page01_tile0010_x08830_y00000.png",8830,0,qwen-vl-ocr,"ок БФМ7, БФМ8, БФМ9 | ние | Кол | Масса | ед., кг | Примеч. | L= 6450 | 3 | 15,91 | L= 6210 | 2 | 9.80","","","No text found"
"page01_tile0010_x08837_y00000.png",8837,0,qwen-vl-ocr,"щебенистый твердый | с древесной твердый","","",""
"page01_tile0010_x08849_y00000.png",8849,0,qwen-vl-ocr,"алок БФм16, БФм17 | ние | Кол. | Масса | ед., кг | Примеч. | L= 4810 | 5 | 7,59 | L= 4210 | 4 | 3,74","","","No text found"
"page01_tile0010_x08852_y00000.png",8852,0,qwen-vl-ocr,"","","",""
"page01_tile0010_x08853_y00000.png",8853,0,qwen-vl-ocr,"тки электролита (ОПЭ) Участок дробления и | абочей документации, разработанной | о-конструкторским институтом (Guiyang | ветствии с: | ответствии с договором № 027-23-ПА между","","",""
"page01_tile0010_x08881_y00000.png",8881,0,qwen-vl-ocr,"БФм10, БФм11, БФм12 | ие | Кол | Масса | ед., кг | Примеч. | L= 4710 | 4 | 7,43 | L= 4110 | 4 | 3,65","","","No text found"
"page01_tile0010_x08894_y00000.png",8894,0,qwen-vl-ocr,"БФМ13, БФМ14, БФМ15 | Кол | Масса | Примеч. | ед. | ед., кг","4700 | 3860","","No text found"
"page01_tile0010_x08919_y00000.png",8919,0,qwen-vl-ocr,"укций ФОм3, ФОм4 | Кол | Масса | Примеч. | ед., кг","","",""
"page01_tile0010_x09000_y00000.png",9000,0,qwen-vl-ocr,"Живающие каркасы КП4, КП5 | Наименование | Кол. | Масса | ед., кг | КП4 | Сборочные единицы","","","No text found"
"page01_tile0011_x00000_y00900.png",0,900,qwen-vl-ocr,"5x200=1000 | 20 | 50 | 23 | 5 шт. | 175 | 130","2","","No text found"
"page01_tile0011_x01800_y00900.png",1800,900,qwen-vl-ocr,"1 | Ø1450 | Ø1350 | Ø1150 | Ø950 | Ø850 | 6 | war 15° | 150 150 | F","","","No text found"
"page01_tile0011_x02700_y00900.png",2700,900,qwen-vl-ocr,"","","",""
"page01_tile0011_x03915_y00900.png",3915,900,qwen-vl-ocr,"ГОСТ 103-2006 | C245 ГОСТ 27772-2021 | L=400 | 1 | 7,54 | 8,81 | L= 240 | 6 | 0,213 | ГОСТ 103-2006 | C245 ГОСТ 27772-2021 | L=800 | 1 | 7,54 | 8,17 | L= 160 | 10 | 0,063","","","No text found"
"page01_tile0011_x09317_y00000.png",9317,0,qwen-vl-ocr,"","","",""
"page01_tile0011_x09363_y00000.png",9363,0,qwen-vl-ocr,"е каркасы КП4, КП5, КП6 | ание | Кол. | Масса | ед., кг | Примеч. | диницы","","","No text found"
"page01_tile0011_x09383_y00000.png",9383,0,qwen-vl-ocr,"","","",""
"page01_tile0012_x00000_y00900.png",0,900,qwen-vl-ocr,"2 | war 800 | Kp1 | 30","","",""
"page01_tile0012_x00000_y01800.png",0,1800,qwen-vl-ocr,"Взам. инв. № | НОР 2024 | 3д","30 | 50 | 150 | 400 | 4 | 5","",""
"page01_tile0012_x00900_y00900.png",900,900,qwen-vl-ocr,"23 | 10 шт. | 9,10,11 | 40 | 3 | 7 | 6 | no1","23 | 9,10,11","",""
"page01_tile0012_x02700_y00900.png",2700,900,qwen-vl-ocr,"150 | 4 | ОТВ. Ø22 | шаг 18° | Раззенкованное отв.","","","No text found"
"page01_tile0012_x03600_y00900.png",3600,900,qwen-vl-ocr,"2 | 3 | war 200 | 4 | war 200 | KN5","","",""
"page01_tile0013_x00900_y00900.png",900,900,qwen-vl-ocr,"565 | 625 | 30 | 960 | 1070 | A | 70","565 | 625 | 30","","No text found"
"page01_tile0013_x00900_y01800.png",900,1800,qwen-vl-ocr,"24 | 0 150 50 | 400 | 2 | 3д6 | Разрез | 12  100  20  60","100 | 20 | 60","","No text found"
"page01_tile0013_x01800_y00900.png",1800,900,qwen-vl-ocr,"40 | 7 | 4,5 | 40 | 7 | 2 | 4 | 10 | 40 | 2 | 40 | 3","40 | 7","","No text found"
"page01_tile0013_x03600_y00900.png",3600,900,qwen-vl-ocr,"6 | шаг 15° | 7 | 150 | Ø1800","","","No text found"
"page01_tile0013_x04500_y00900.png",4500,900,qwen-vl-ocr,"1 ГОСТ 34028-2016 | 2* ГОСТ 34028-2016 | ГОСТ 26633-2015 | ГОСТ 26633-2015 | КП5 440.02723.150200.1.6-КЖ5, лист 17","","","No text found"
"page01_tile0014_x01800_y00900.png",1800,900,qwen-vl-ocr,"2 | шаг 800 | 150 | 200 | 8x200=1600 | 1900","200 | 150 | 8x200=1600 | 1900","","No text found"
"page01_tile0014_x01800_y01800.png",1800,1800,qwen-vl-ocr,"рез 3-3 | 100 | 60 | 20 | ГОСТ 14098-2014-Т2-РФ | 1. С | 2. С | ГОС | 3. П | Изм. | Разр","","",""
"page01_tile0014_x02700_y00900.png",2700,900,qwen-vl-ocr,"8 | 10 шт. | 4 | шаг 400 | в шахм. | порядке | 6 | 50 | 280 | 250 | 1200 | 1800 | 1 | 2 шт. | 2 | 4 шт. | 1 | 3 шт.","150 | 150 | 280 | 250 | 500","",""
"page01_tile0014_x04500_y00900.png",4500,900,qwen-vl-ocr,"150 150 | 4 | OTB. Ø22 | шаг 15° | Ø1900 | Ø1800 | Ø1600","","","No text found"
"page01_tile0014_x05400_y00900.png",5400,900,qwen-vl-ocr,"Детали | 12 - A500C L= 2650 30 | 12 - A500C L= 3100 28 | Материалы | Бетон В25, W6, F150 м³ 5,94 | Бетон В7,5 м³ 0,64 | ФОМ2 | Сборочные единицы | 17 Каркас КП5 3","","","No text found"
"page01_tile0015_x02700_y00900.png",2700,900,qwen-vl-ocr,"960 | 1070 | 1 | war 400 | 70 | 150 | 4 | шаг 200 | 150","1070 | 960 | 150 | 150","","No text found"
"page01_tile0015_x02700_y01800.png",2700,1800,qwen-vl-ocr,"1. Общие указания даны на листе 1. | 2. Сварку выполнять в соответствии с требованиями ГОСТ Р 57997-2017. Сварку вести электродами Э | 3. Прокат арматурный по ГОСТ 34028-2016. | Изм. Кол.уч. Лист № док. Подп. Дата | Разработал Пономарева 11.24","","",""
"page01_tile0015_x03600_y00900.png",3600,900,qwen-vl-ocr,"1800 | 1200 | 1700 | 500 | 40 | 40 | 250 | 280 | 280 | No text found","-1,200 | -1,200 | -1,700 | -1,700","",""
"page01_tile0015_x05400_y00900.png",5400,900,qwen-vl-ocr,"3д1 5 Лист 20x1450 ГОСТ 1990 | 6 14 - A500C | 3д2 4 Болт 1.1. M20x600 09Г2С-6 Г | 7 Лист 10x1900 ГОСТ 1990 | 6 14 - A500C | 3д3 8 Лист 300x12 ГОСТ 1990 | 9 14 - A500C","","","No text found"
"page01_tile0015_x06007_y00900.png",6007,900,qwen-vl-ocr,"L= 2650 30 2,35 | L= 3100 28 2,75 | M³ 5,94 | M³ 0,64 подготовка | ицы | 3 41,83","","",""
"page01_tile0016_x00000_y01800.png",0,1800,qwen-vl-ocr,"2000 | 1 | 1 | war 200 | +0,100","","","No text found"
"page01_tile0016_x03600_y00900.png",3600,900,qwen-vl-ocr,"960 | 1070 | 70 | 150 | 200 | 8x200=1600 | 1900","00","","No text found"
"page01_tile0016_x03600_y01800.png",3600,1800,qwen-vl-ocr,"ованиями ГОСТ 5264-80, ГОСТ 14098-2014, РТМ 3 | ами Э42 по ГОСТ 9467-75. | нный чертеж не подлежит размножению и передаче другим организ | или частным лицам без согласия АО "РУСАП ВАМИ" | 440.02723 150200 16 10/5","","",""
"page01_tile0016_x04500_y00900.png",4500,900,qwen-vl-ocr,"280 | 280 | 280 | 250 | 330 | 1030 | 40 | 50 | 40 | 3,4","180 | 180","","No text found"
"page01_tile0016_x06285_y00900.png",6285,900,qwen-vl-ocr,"OCT 19903-2015 | 5 ГОСТ 27772-2021 | L=1450 | 1 | 330,09 | 386,60 | c | L= 350 | 48 | 0,42 | 9Г2C-6 ГОСТ 24379.1-2012 | 24 | 1,81 | 347,13 | OCT 19903-2015 | 5 ГОСТ 27772-2021 | L=1900 | 1 | 283,39 | c | L= 350 | 48 | 0,42 | OCT 19903-2015 | 5 ГОСТ 27772-2021 | L=300 | 1 | 8,48 | 10,17 | c | L= 350 | 4 | 0,42","","",""
"page01_tile0017_x00900_y01800.png",900,1800,qwen-vl-ocr,"Разрез 1-1 | 1 | аг 200 | 2 | шаг 200 | КП4 | 2 шт.","","",""
"page01_tile0017_x03915_y01800.png",3915,1800,qwen-vl-ocr,"","","",""
"page01_tile0017_x04500_y00900.png",4500,900,qwen-vl-ocr,"960 | 1070 | 70 | 3","","","No text found"
"page01_tile0017_x05400_y00900.png",5400,900,qwen-vl-ocr,"6 | 7 | 40 | 3 | 4 | 5","","",""
"page01_tile0018_x00000_y01800.png",0,1800,qwen-vl-ocr,"Взам. инв. № | НОР 2024 | ГОСТ 5264-80 Т1","105 | 245 | 700","",""
"page01_tile0018_x00000_y02478.png",0,2478,qwen-vl-ocr,"Инв. N док. | Подпись и дата | Взам. инв. | 2032876 | 27 НОЯ 2024","50 | 100 | 60 | 20 | 175 | 175 | 800 | 4 | 5","",""
"page01_tile0018_x01800_y01800.png",1800,1800,qwen-vl-ocr,"2 | КП4 | 2 шт. | +0,100","","",""
"page01_tile0018_x05400_y00900.png",5400,900,qwen-vl-ocr,"Кр1 | 4 | Марка | изделия | Поз. | Кр2 | 4 | 5","","","No text found"
"page01_tile0018_x06300_y00900.png",6300,900,qwen-vl-ocr,"270 | 420 | 195 | 495 | 75 | 75 | 220 | 220 | 500 | 500","","","No text found"
"page01_tile0019_x00900_y01800.png",900,1800,qwen-vl-ocr,"45 245 105 | 700 | 2 | ГОСТ14098-2014 H1-Pш | 1 | ГОСТ14098-2014 H1-Pш","","ГОСТ 14098",""
"page01_tile0019_x00900_y02478.png",900,2478,qwen-vl-ocr,"3 | 175 | 175 | 50 | 800 | 3 | 12 | 20 | 60 | 160 | 4 | 100","","","No text found"
"page01_tile0019_x02700_y01800.png",2700,1800,qwen-vl-ocr,"1800 | 2400 | 3 | Разрез 2-2 | 3 | шаг 200 | 4 | шаг 2","","",""
"page01_tile0019_x06300_y00900.png",6300,900,qwen-vl-ocr,"4 12 - A500C L= 1070 9 0,9 | Спецификация на Кр2 | Поз. Наименование Кол. Мa | 1д | К | 4 12 - A500C L= 1070 11 0, | 5 12 - A500C L= 2300 2 2,0","","",""
"page01_tile0019_x07200_y00900.png",7200,900,qwen-vl-ocr,"2 ГОСТ 34028-2016 | 3* ГОСТ 5781-82 | 4* ГОСТ 5781-82 | 5* ГОСТ 34028-2016 | 6 ГОСТ 34028-2016 | 7 ГОСТ 34028-2016 | 8 ГОСТ 34028-2016 | 9* ГОСТ 34028-2016 | 10 ГОСТ 34028-2016","","","No text found"
"page01_tile0020_x01800_y01800.png",1800,1800,qwen-vl-ocr,"Разрез 1-1 | 14098-2014-T2-PФ 5 ГОСТ 14098-20 | обварить по | ГОСТ 14 | 100 100 | 350 50 50 6 6 | 10","100 | 50 | 50 | 6","14098-2014-T2-PФ","No text found"
"page01_tile0020_x01800_y02478.png",1800,2478,qwen-vl-ocr,"100 | 60 | 20 | 5 | ГОСТ 14098-2014-Т2-РФ | Изм. | Разр | Пров | Н.КОН","","","No text found"
"page01_tile0020_x03600_y01800.png",3600,1800,qwen-vl-ocr,"КП5 | 3 шт. | 1800 | 4 | 2-2 | 4 | шаг 200 | КП5 | 3 шт.","1800","","No text found"
"page01_tile0020_x07200_y00900.png",7200,900,qwen-vl-ocr,"","","",""
"page01_tile0020_x08100_y00900.png",8100,900,qwen-vl-ocr,"12 - A500C L= 4210 | 8 - A240 L= 1380 | 8 - A240 L= 370 | 12 - A500C L= 1220 | 12 - A500C L= 1650 | 12 - A500C L= 1150 | 12 - A500C L= 5300 | 16 - A500C L= 1210 | 12 - A500C L= 610","","","No text found"
"page01_tile0021_x02700_y01800.png",2700,1800,qwen-vl-ocr,"3д3 | 98-2014-T12-P3 | ть по контуру | Ред.1 | СТ 14098-2014-Т2-РФ | 2","50 | 50 | 300 | 200","","No text found"
"page01_tile0021_x02700_y02478.png",2700,2478,qwen-vl-ocr,"","","",""
"page01_tile0021_x04500_y01800.png",4500,1800,qwen-vl-ocr,"КП5 440.02723.150200.1.6-ЮК5, лист 17 | 3 ГОСТ 34028-2016 | 4* ГОСТ 34028-2016 | ГОСТ 26633-2015 | ГОСТ 26633-2015 | Поз. с знаком "*" смотри ведомость де","","",""
"page01_tile0021_x08100_y00900.png",8100,900,qwen-vl-ocr,"Кр1 440.02723.150200.1.6-ЮК5, лист 17 | 1 ГОСТ 34028-2016 12 | 2 ГОСТ 34028-2016 12 | Кр2 440.02723.150200.1.6-ЮК5, лист 17 | 1 ГОСТ 34028-2016 12","","","No text found"
"page01_tile0021_x08780_y00900.png",8780,900,qwen-vl-ocr,"L= 2420 4 3,82 | L= 1620 4 2,56 | L= 1360 2 0,54 | L= 470 4 0,19 | L= 950 12 0,37 | ты | M³ 0,80 | M³ 0,14 | подготовка","2420 | 1620 | 1360 | 470 | 950","",""
"page01_tile0021_x08810_y00900.png",8810,900,qwen-vl-ocr,"L= 3460 4 3,07 | L= 1380 23 0,54 | L= 370 31 0,15 | L= 1220 24 1,08 | L= 3610 10 3,21 | L= 1650 36 1,47 | L= 1150 12 1,02 | L= 2920 10 2,59 | bl | M³ 1,78 | M³ 0,16","3460 | 1380 | 370 | 1220 | 3610 | 1650 | 1150 | 2920","",""
"page01_tile0021_x08815_y00900.png",8815,900,qwen-vl-ocr,"L= 4710 2 7,43 | L= 1380 27 0,54 | L= 370 37 0,15 | L= 1220 29 1,08 | L= 4110 4 3,65 | L= 1650 44 1,47 | L= 1150 14 1,02 | L= 4410 10 3,92 | L= 1190 10 1,06 | пы","4710 | 1380 | 370 | 1220 | 4110 | 1650 | 1150 | 4410 | 1190","",""
"page01_tile0021_x08829_y00900.png",8829,900,qwen-vl-ocr,"","","",""
"page01_tile0021_x08830_y00900.png",8830,900,qwen-vl-ocr,"L= 6210 2 9,80 | L= 1480 36 0,58 | L= 370 51 0,15 | L= 1220 36 1,08 | L= 5610 4 4,98 | L= 1700 58 1,51 | L= 1150 14 1,02 | L= 5900 10 5,24 | L= 1190 10 1,06","","",""
"page01_tile0021_x08837_y00900.png",8837,900,qwen-vl-ocr,"с щебнем тугопластичный) | истым твердым заполнителем до 28%, | ением строительного мусора) | dQIV) | ердый | аполнителем до 20% | 20%","","",""
"page01_tile0021_x08849_y00900.png",8849,900,qwen-vl-ocr,"","","",""
"page01_tile0021_x08852_y00900.png",8852,900,qwen-vl-ocr,"","","",""
"page01_tile0021_x08853_y00900.png",8853,900,qwen-vl-ocr,"","","",""
"page01_tile0021_x08881_y00900.png",8881,900,qwen-vl-ocr,"L= 4110 4 3,65 | L= 1430 19 0,56 | L= 370 19 0,15 | M³ 0,56 | M³ 0,19 подготовка | L= 5900 2 14,55 | L= 5660 2 8,93","4110 | 1430 | 370 | 5900 | 5660","",""
"page01_tile0021_x08894_y00900.png",8894,900,qwen-vl-ocr,"L= 3860 4 3,43 | L= 1580 27 0,62 | L= 370 40 0,15 | L= 1220 32 1,08 | L= 1750 40 1,55 | L= 1150 24 1,02 | L= 5500 10 4,88 | L= 1190 10 1,06 | M³ 2,63 | M³ 0,18","3860 | 1580 | 370 | 1220 | 1750 | 1150 | 5500 | 1190","",""
"page01_tile0022_x00000_y01800.png",0,1800,qwen-vl-ocr,"5360 | 17x200=3400 | 1,2,8","","","No text found"
"page01_tile0022_x03600_y01800.png",3600,1800,qwen-vl-ocr,"Разрез 2-2 | 8 | 9 | 12 | 300 | 50 | 200 | 50 | 8 | 350 | ГО | 9","300 | 50 | 200 | 50","","No text found"
"page01_tile0022_x03600_y02478.png",3600,2478,qwen-vl-ocr,"","","",""
"page01_tile0022_x05400_y01800.png",5400,1800,qwen-vl-ocr,"17 Каркас КП5 3 | Детали | 12 - A500C L= 3650 34 | 12 - A500C L= 3500 38 | Материалы | Бетон В25, W6, F150 M³ 9,77 | Бетон В7,5 M³ 1,01 | Ть деталей","","","No text found"
"page01_tile0022_x08919_y00900.png",8919,900,qwen-vl-ocr,"3 48,48 | L= 4050 22 4,89 | L= 3150 28 3,81 | L= 2170 28 2,62 | L= 2130 22 2,57 | L= 1250 32 1,97 | L= 1430 16 0,56","","",""
"page01_tile0022_x09000_y00900.png",9000,900,qwen-vl-ocr,"Сборочные единицы | ркас Кр1 | Детали | 12 - A500C L= 625 10 0,55 | 12 - A500C L= 1145 6 1,02 | КП5 | Сборочные единицы | ркас Кр2 | Детали | 12 - A500C L= 625 12 0,55","","","No text found"
"page01_tile0023_x00900_y01800.png",900,1800,qwen-vl-ocr,"8 | 6 | 7 | 1","","",""
"page01_tile0023_x03915_y02478.png",3915,2478,qwen-vl-ocr,"","","",""
"page01_tile0023_x04500_y01800.png",4500,1800,qwen-vl-ocr,"1. Арматурные и соед | 2. Сварку соединитель | 3. Сварные швы h=6м | 4. Подготовка под сва | ГОСТ 5264-80, ГОС | ГОСТ 14098-2014-T2-РФ | 9 | Изм. Кол.уч. Лист № док. | Разработал | Пономарева","","",""
"page01_tile0023_x06007_y01800.png",6007,1800,qwen-vl-ocr,"3 41,83 | L= 3650 34 3,24 | L= 3500 38 3,11 | M³ 9,77 | M³ 1,01 | подготовка","","","No text found"
"page01_tile0023_x09317_y00900.png",9317,900,qwen-vl-ocr,"1950 | 1080 | 90° | 850 | БФМ17 | 700 | 300 | 6700 | 5400 | 1400 | 150 | БФМ14 | 4450 | 150","1950 | 1080 | 90° | 850 | 700 | 300 | 6700 | 5400 | 1400 | 150","",""
"page01_tile0023_x09363_y00900.png",9363,900,qwen-vl-ocr,"ДИНИЦЫ | 2 11,92 | L= 625 10 0,55 | L= 1145 6 1,02 | ДИНИЦЫ | 2 14,53 | L= 625 12 0,55","625 | 1145","",""
"page01_tile0023_x09383_y00900.png",9383,900,qwen-vl-ocr,"2 8,17 | L= 3050 18 1,88 | L= 1650 18 1,02 | L= 1240 17 0,76 | L= 750 2 0,46 | L= 1850 2 1,14 | L= 2360 15 1,46 | L= 2460 15 1,52 | L= 3680 4 2,27 | L= 2580 4 1,59","","","No text found"
"page01_tile0024_x00000_y01800.png",0,1800,qwen-vl-ocr,"","","",""
"page01_tile0024_x00000_y02700.png",0,2700,qwen-vl-ocr,"100 | 1100 | 40 | 40 | -1,000 | Подготовка | бетон В7,5 | 2000 | 1","100 | 1100 | 40 | 40 | -1,000","",""
"page01_tile0024_x01800_y01800.png",1800,1800,qwen-vl-ocr,"40 | 3","","",""
"page01_tile0024_x05400_y01800.png",5400,1800,qwen-vl-ocr,"и соединительные изделия должны удовлетворять тре | нительных элементов производить в соответствии с Т | 7-2017 и ГОСТ 5264-80. | h=6мм, кроме оговоренных. | од сварку, сварка и контроль качества сварки должны | 0, ГОСТ 6996-66, ГОСТ 23118-2019. | Данный чертеж не подлежит раз | или частным лицам без | № док. Подп. Дата | арева 11.24","","","No text found"
"page01_tile0025_x00900_y01800.png",900,1800,qwen-vl-ocr,"КП5 | 1 | шаг 400 | 40 | 960 | 1070 | Б","960 | 1070","","No text found"
"page01_tile0025_x00900_y02700.png",900,2700,qwen-vl-ocr,"40 | 40 | a | 5 | 2 | war 200 | 2000 | 2000 | 40 | 40 | war | 20","2000 | 200","",""
"page01_tile0025_x02700_y01800.png",2700,1800,qwen-vl-ocr,"1 | 3 шт. | 4 | шаг 200 | 3 | шаг 200 | Подготовк | Бетон В7,5 | 300 | 1850 | 13 | БФМ | 14 | 15 | 220 | 50 | 3x200=600 | 2110 | 4 | 115 | 115 | 10","100","","No text found"
"page01_tile0025_x06285_y01800.png",6285,1800,qwen-vl-ocr,"","","",""
"page01_tile0026_x01800_y01800.png",1800,1800,qwen-vl-ocr,"5 | ГОСТ14098-2014-K3-Pn | 2 | war 800","","","No text found"
"page01_tile0026_x01800_y02700.png",1800,2700,qwen-vl-ocr,"40 | 40 | 40 | 1 | шаг 200 | 2000 | 2","1100 | -1,000 | 100","","No text found"
"page01_tile0026_x03600_y01800.png",3600,1800,qwen-vl-ocr,"100 | ОТОВКА | Н В7,5 | 3 | 14 | ФМ17 | 2110 | 4x200=800 | 100 | 75 | 40 | B | A","-1,700","","No text found"
"page01_tile0026_x06285_y01800.png",6285,1800,qwen-vl-ocr,"","","",""
"page01_tile0027_x00000_y02471.png",0,2471,qwen-vl-ocr,"Инв. № док. | Подпись и дата | Взам. инв. | 2032876 | 27 НОЯ 2024 | ГОСТ 5264-80 Т1 | 3 | ГОСТ 5264-80 Н1","","","No text found"
"page01_tile0027_x02700_y01800.png",2700,1800,qwen-vl-ocr,"1 | war 400 | 960 | 1070 | 1 | war 400 | 4 | war 200","40 | 960 | 1070","","No text found"
"page01_tile0027_x02700_y02700.png",2700,2700,qwen-vl-ocr,"Подготовка | бетон В7,5 | 4 | шаг 200 | 1800 | 2400 | 3","1100 | 40 | 40","",""
"page01_tile0027_x04500_y01800.png",4500,1800,qwen-vl-ocr,"180 | 240 | 50 | 250 | 50 | 180 | 240 | 10 (13) | 9 (12) | 1550 | no1","","","No text found"
"page01_tile0028_x00900_y02471.png",900,2471,qwen-vl-ocr,"","","",""
"page01_tile0028_x03600_y01800.png",3600,1800,qwen-vl-ocr,"Kp2 | 5 | 2 | 40 | 960 | 1070","","","No text found"
"page01_tile0028_x03600_y02700.png",3600,2700,qwen-vl-ocr,"40 | 40 | 40 | 3 | war 200 | 1800 | 4","40 | 40 | 40","",""
"page01_tile0028_x05400_y01800.png",5400,1800,qwen-vl-ocr,"5 | 9 | 12 | A","","","No text found"
"page01_tile0029_x01800_y02471.png",1800,2471,qwen-vl-ocr,"350 | 10 | 50 | 6 | 50 | 6 | 4 | ГОСТ 14","50 | 6","","No text found"
"page01_tile0029_x04500_y01800.png",4500,1800,qwen-vl-ocr,"Разрез 2-2 | 5 | 4 | шаг 200 | 960 | 1070 | 40","960 | 1070","","No text found"
"page01_tile0029_x04500_y02700.png",4500,2700,qwen-vl-ocr,"1. Общие указания даны на листе | 2. Схема расположения ростверко | 3. Защитный слой арматуры 40 мм | 4. Под фундаментами выполнять б | подошвы на 100 мм с каждой ст | 6. Дно котлована утрамбовать щеб | 5. 100 мм","","",""
"page01_tile0029_x06300_y01800.png",6300,1800,qwen-vl-ocr,"500 | 500 | 730 | 240 | 240 | 1480 | 240 | 240 | 1390","","","No text found"
